
	    	
EasyGene 1.2 Server - prediction results
Technical University of Denmark

##gff-version 2
##source-version easygene-1.2b
##date 2017-03-29
##Type DNA
# model:  EC03 Escherichia coli K12
# seqname		model	feature	start	end	   score       +/-	?	startc	    odds
# --------------------------------------------------------------------------------------------------------------
Chromosome	EC03	CDS	457347	458270	9.10412e-07	+	0	#ATG	41.546
Chromosome	EC03	CDS	459615	460103	0.101327	+	0	#ATG	16.7608
Chromosome	EC03	CDS	460126	460494	0.118262	+	0	#ATG	20.0064
Chromosome	EC03	CDS	461189	461545	11.7839	+	0	#TTG	3.38
Chromosome	EC03	CDS	461682	462047	31.83	+	0	#ATG	-2.6614
Chromosome	EC03	CDS	462619	463560	3.52161e-06	+	0	#ATG	34.7868
Chromosome	EC03	CDS	464215	464496	10.9721	+	0	#ATG	7.1867
Chromosome	EC03	CDS	477360	478472	1.80032e-06	+	0	#ATG	24.4553
Chromosome	EC03	CDS	478473	479006	0.0208568	+	0	#TTG	20.8966
Chromosome	EC03	CDS	478999	479577	0.0360475	+	0	#ATG	16.2377
Chromosome	EC03	CDS	479882	480226	12.126	+	0	#ATG	3.9791
Chromosome	EC03	CDS	531669	532007	36.7163	+	0	#ATG	-1.1637
Chromosome	EC03	CDS	532068	533003	1.10907e-05	+	0	#ATG	29.8666
Chromosome	EC03	CDS	533271	533561	19.5204	+	0	#ATG	4.6607
Chromosome	EC03	CDS	534026	534322	84.1921	+	0	#ATG	-2.4562
Chromosome	EC03	CDS	539846	540238	0.032361	+	0	#ATG	23.489
Chromosome	EC03	CDS	540510	541241	4.18049e-05	+	0	#ATG	35.7781
Chromosome	EC03	CDS	541473	541580	42.205	+	0	#ATG	3.7614
Chromosome	EC03	CDS	541388	541792	0.410052	+	0	#ATG	14.9385
Chromosome	EC03	CDS	543066	543581	0.28235	+	0	#TTG	10.7535
Chromosome	EC03	CDS	543606	544157	0.00722313	+	0	#ATG	24.1337
Chromosome	EC03	CDS	556524	557315	0.000163138	+	0	#ATG	27.1534
Chromosome	EC03	CDS	557726	558124	0.0221328	+	0	#ATG	24.5118
Chromosome	EC03	CDS	558239	558463	2.41517	+	0	#ATG	12.5696
Chromosome	EC03	CDS	558548	558880	9.5193	+	0	#ATG	5.6916
Chromosome	EC03	CDS	563993	564931	2.12768e-06	+	0	#ATG	37.1876
Chromosome	EC03	CDS	13256	13564	1.39119	-	0	#ATG	13.4697
Chromosome	EC03	CDS	13569	14057	0.112976	-	0	#ATG	16.3254
Chromosome	EC03	CDS	14217	14432	55.571	-	0	#ATG	3.2553
Chromosome	EC03	CDS	14503	15138	0.0183962	-	0	#GTG	15.5835
Chromosome	EC03	CDS	31143	31703	0.877032	-	0	#ATG	0.3081
Chromosome	EC03	CDS	31705	32325	0.00677619	-	0	#GTG	21.0876
Chromosome	EC03	CDS	32359	32820	0.0426728	-	0	#TTG	21.0309
Chromosome	EC03	CDS	32851	33054	3.68636	-	0	#ATG	11.3682
Chromosome	EC03	CDS	33130	33384	69.4749	-	0	#ATG	1.0018
Chromosome	EC03	CDS	33463	33897	1.21121	-	0	#ATG	9.1383
Chromosome	EC03	CDS	34195	34353	10.2069	-	0	#ATG	8.3042
Chromosome	EC03	CDS	34435	35100	0.00396086	-	0	#TTG	20.7655
Chromosome	EC03	CDS	35113	35580	0.00563224	-	0	#GTG	27.4519
Chromosome	EC03	CDS	35902	36195	1.51514	-	0	#ATG	13.4627
Chromosome	EC03	CDS	45188	45442	26.5677	-	0	#ATG	4.8108
Chromosome	EC03	CDS	46297	46629	56.1371	-	0	#ATG	-3.0896
Chromosome	EC03	CDS	47203	47421	42.079	-	0	#ATG	4.1516
Chromosome	EC03	CDS	52541	52804	59.5528	-	0	#ATG	1.236
Chromosome	EC03	CDS	57194	57916	6.06535e-05	-	0	#ATG	34.7805
Chromosome	EC03	CDS	57944	58309	14.8222	-	0	#ATG	1.626
Chromosome	EC03	CDS	63035	63517	7.17728e-07	-	0	#ATG	50.0558
Chromosome	EC03	CDS	63662	63985	5.60497	-	0	#ATG	8.2147
Chromosome	EC03	CDS	65131	65730	0.0622645	-	0	#ATG	12.1651
Chromosome	EC03	CDS	65865	66248	12.7575	-	0	#ATG	1.0522
Chromosome	EC03	CDS	66227	67120	1.74534e-05	-	0	#ATG	30.6615
Chromosome	EC03	CDS	67293	67595	28.308	-	0	#ATG	2.506
Chromosome	EC03	CDS	68591	69037	5.80805	-	0	#ATG	0.0666
Chromosome	EC03	CDS	69269	69856	0.41509	-	0	#TTG	2.3211
Chromosome	EC03	CDS	86025	86141	13.9841	-	0	#GTG	6.4713
Chromosome	EC03	CDS	102454	102870	12.3671	-	0	#ATG	-1.6991
Chromosome	EC03	CDS	153920	154894	4.69459e-08	-	0	#ATG	50.5324
Chromosome	EC03	CDS	158581	159006	0.984775	-	0	#ATG	10.5494
Chromosome	EC03	CDS	160072	160263	37.5485	-	0	#GTG	4.9465
Chromosome	EC03	CDS	160285	160914	0.311582	-	0	#ATG	-0.6793
Chromosome	EC03	CDS	169451	169552	3.75702	-	0	#TTG	8.3269
Chromosome	EC03	CDS	227104	227196	43.001	-	0	#TTG	3.1464
Chromosome	EC03	CDS	236593	237300	3.05068e-05	-	0	#TTG	37.8164
Chromosome	EC03	CDS	244566	244652	56.8165	-	0	#ATG	2.2893
Chromosome	EC03	CDS	244803	245597	3.83829e-09	-	0	#ATG	63.1807
Chromosome	EC03	CDS	247903	248493	0.00206279	-	0	#ATG	27.1856
Chromosome	EC03	CDS	248477	249319	0.000186936	-	0	#GTG	22.905
Chromosome	EC03	CDS	249610	249948	3.79534	-	0	#ATG	9.1213
Chromosome	EC03	CDS	285780	285938	0.0676156	-	0	#ATG	18.3924
Chromosome	EC03	CDS	295250	295486	5.85557	-	0	#ATG	10.1002
Chromosome	EC03	CDS	295473	296129	0.0111663	-	0	#ATG	16.5127
Chromosome	EC03	CDS	296113	296628	0.00053622	-	0	#ATG	33.6237
Chromosome	EC03	CDS	296731	297135	0.464956	-	0	#TTG	14.476
Chromosome	EC03	CDS	297241	297606	0.318322	-	0	#ATG	16.9729
Chromosome	EC03	CDS	298434	299063	3.7824e-05	-	0	#ATG	39.3734
Chromosome	EC03	CDS	299662	299970	18.8988	-	0	#TTG	3.9634
Chromosome	EC03	CDS	299974	300294	53.4654	-	0	#TTG	-1.8164
Chromosome	EC03	CDS	300577	300804	1.33357	-	0	#ATG	14.1045
Chromosome	EC03	CDS	301894	302154	83.678	-	0	#ATG	-0.1203
Chromosome	EC03	CDS	302326	302841	0.0699098	-	0	#ATG	16.941
Chromosome	EC03	CDS	302852	304048	2.56005e-08	-	0	#TTG	40.0303
Chromosome	EC03	CDS	304109	304816	0.0011525	-	0	#GTG	23.6748
Chromosome	EC03	CDS	321578	322414	4.25099e-05	-	0	#ATG	30.3229
Chromosome	EC03	CDS	322433	322822	0.0704972	-	0	#GTG	21.2126
Chromosome	EC03	CDS	323372	323803	0.6816	-	0	#ATG	11.7879
Chromosome	EC03	CDS	324518	324703	69.2828	-	0	#ATG	3.0909
Chromosome	EC03	CDS	325205	325405	41.6847	-	0	#ATG	4.5136
Chromosome	EC03	CDS	325502	325879	0.546298	-	0	#ATG	14.8295
Chromosome	EC03	CDS	326030	327052	3.51738e-07	-	0	#ATG	39.8937
Chromosome	EC03	CDS	327045	327320	5.47976	-	0	#TTG	9.7293
Chromosome	EC03	CDS	327856	328377	0.853675	-	0	#TTG	4.4668
Chromosome	EC03	CDS	328454	329287	1.11195e-05	-	0	#GTG	36.1421
Chromosome	EC03	CDS	329591	329827	4.12172	-	0	#ATG	11.109
Chromosome	EC03	CDS	329831	330985	4.22974e-11	-	0	#ATG	68.3857
Chromosome	EC03	CDS	331235	331432	1.64431	-	0	#GTG	13.2616
Chromosome	EC03	CDS	331484	332215	0.000271206	-	0	#ATG	28.491
Chromosome	EC03	CDS	332233	332469	2.86742	-	0	#ATG	12.1187
Chromosome	EC03	CDS	333139	333309	39.352	-	0	#ATG	4.9079
Chromosome	EC03	CDS	333337	334419	1.40213e-09	-	0	#ATG	58.8109
Chromosome	EC03	CDS	334429	334773	42.4563	-	0	#ATG	-2.4916
Chromosome	EC03	CDS	334856	335398	0.0470355	-	0	#ATG	17.1723
Chromosome	EC03	CDS	335526	336107	0.0390079	-	0	#ATG	15.6887
Chromosome	EC03	CDS	336507	336941	3.43496	-	0	#TTG	4.0791
Chromosome	EC03	CDS	337485	337940	5.62062	-	0	#TTG	-0.6189
Chromosome	EC03	CDS	337700	337969	52.3745	-	0	#GTG	1.4996
Chromosome	EC03	CDS	337941	338249	28.8662	-	0	#TTG	2.0831
Chromosome	EC03	CDS	340526	341182	0.00450209	-	0	#ATG	20.751
Chromosome	EC03	CDS	341175	341972	0.00116236	-	0	#ATG	16.9899
Chromosome	EC03	CDS	342033	342770	6.09607e-05	-	0	#TTG	34.1128
Chromosome	EC03	CDS	343047	343703	0.00931867	-	0	#ATG	17.3882
Chromosome	EC03	CDS	344365	344850	0.0182403	-	0	#ATG	23.1955
Chromosome	EC03	CDS	352892	353035	77.5427	-	0	#ATG	2.9321
Chromosome	EC03	CDS	353299	353682	4.07426	-	0	#TTG	6.6625
Chromosome	EC03	CDS	357475	357891	3.02358	-	0	#GTG	6.0089
Chromosome	EC03	CDS	357891	358394	0.353012	-	0	#TTG	10.4954
Chromosome	EC03	CDS	358497	358784	11.9084	-	0	#TTG	6.6892
Chromosome	EC03	CDS	358914	359312	23.321	-	0	#ATG	-3.9764
Chromosome	EC03	CDS	359331	359618	35.2126	-	0	#TTG	2.3281
Chromosome	EC03	CDS	360810	361385	0.306081	-	0	#ATG	5.4619
Chromosome	EC03	CDS	361591	362010	0.569667	-	0	#GTG	13.0835
Chromosome	EC03	CDS	362494	362796	88.2646	-	0	#GTG	-3.1851
Chromosome	EC03	CDS	363427	363732	38.7631	-	0	#ATG	0.8776
Chromosome	EC03	CDS	364026	364415	9.45832	-	0	#ATG	2.1868
Chromosome	EC03	CDS	364535	364867	0.00454747	-	0	#ATG	28.6611
Chromosome	EC03	CDS	365018	365575	0.00653024	-	0	#ATG	24.2655
Chromosome	EC03	CDS	365582	366313	1.74371e-06	-	0	#ATG	46.516
Chromosome	EC03	CDS	366527	367861	2.13248e-15	-	0	#TTG	94.9801
Chromosome	EC03	CDS	368081	368371	0.108673	-	0	#ATG	20.7266
Chromosome	EC03	CDS	368937	369590	0.000200975	-	0	#ATG	33.1532
Chromosome	EC03	CDS	369956	370627	0.00019222	-	0	#GTG	32.6297
Chromosome	EC03	CDS	370950	371963	4.72096e-05	-	0	#ATG	14.5246
Chromosome	EC03	CDS	372108	372440	96.8222	-	0	#TTG	-6.582
Chromosome	EC03	CDS	372926	373999	6.56556e-07	-	0	#ATG	33.3817
Chromosome	EC03	CDS	373981	374793	3.57008e-05	-	0	#TTG	32.4855
Chromosome	EC03	CDS	374979	376706	1.26344e-15	-	0	#ATG	80.6386
Chromosome	EC03	CDS	376944	377207	61.6047	-	0	#ATG	1.0889
Chromosome	EC03	CDS	377975	379027	1.40214e-06	-	0	#ATG	31.1975
Chromosome	EC03	CDS	379049	379756	0.0117855	-	0	#ATG	12.0904
Chromosome	EC03	CDS	381089	381508	26.2935	-	0	#ATG	-7.3849
Chromosome	EC03	CDS	381853	382269	3.16851	-	0	#TTG	5.7825
Chromosome	EC03	CDS	382747	383556	0.00242923	-	0	#ATG	11.529
Chromosome	EC03	CDS	384148	385446	6.05204e-12	-	0	#ATG	69.4602
Chromosome	EC03	CDS	385987	386349	41.2226	-	0	#TTG	-3.9952
Chromosome	EC03	CDS	387916	390051	3.80074e-19	-	0	#GTG	90.0393
Chromosome	EC03	CDS	390994	391335	0.0114032	-	0	#ATG	26.5315
Chromosome	EC03	CDS	391395	392012	0.11721	-	0	#ATG	7.1566
Chromosome	EC03	CDS	392582	393016	25.0898	-	0	#ATG	-9.1218
Chromosome	EC03	CDS	393041	393634	0.00290196	-	0	#ATG	25.8007
Chromosome	EC03	CDS	393658	394086	0.130183	-	0	#TTG	18.2154
Chromosome	EC03	CDS	394222	394551	13.9357	-	0	#ATG	4.1979
Chromosome	EC03	CDS	394739	395110	72.0559	-	0	#TTG	-9.1042
Chromosome	EC03	CDS	396282	397424	4.27763e-06	-	0	#ATG	15.5367
Chromosome	EC03	CDS	397439	397594	20.8465	-	0	#ATG	6.5099
Chromosome	EC03	CDS	399346	399798	0.155164	-	0	#ATG	16.691
Chromosome	EC03	CDS	400305	400709	11.7143	-	0	#TTG	-0.2374
Chromosome	EC03	CDS	401901	402923	2.62705e-06	-	0	#ATG	30.3896
Chromosome	EC03	CDS	403723	404937	4.64744e-06	-	0	#ATG	4.4618
Chromosome	EC03	CDS	407759	408406	0.011735	-	0	#TTG	16.9107
Chromosome	EC03	CDS	408793	408954	26.9866	-	0	#ATG	5.9069
Chromosome	EC03	CDS	408971	409345	3.63614	-	0	#ATG	7.6528
Chromosome	EC03	CDS	409466	409858	0.000132925	-	0	#ATG	37.3784
Chromosome	EC03	CDS	409871	410308	0.0245173	-	0	#ATG	23.5165
Chromosome	EC03	CDS	410664	411134	0.000559537	-	0	#TTG	34.0461
Chromosome	EC03	CDS	411549	412934	2.68169e-12	-	0	#ATG	68.3482
Chromosome	EC03	CDS	412973	414244	9.27546e-10	-	0	#ATG	50.3411
Chromosome	EC03	CDS	415611	416153	8.13371e-05	-	0	#ATG	38.6405
Chromosome	EC03	CDS	418500	418661	91.7679	-	0	#TTG	2.4432
Chromosome	EC03	CDS	419470	420045	0.167589	-	0	#ATG	8.8792
Chromosome	EC03	CDS	420053	420274	2.77873	-	0	#ATG	12.1935
Chromosome	EC03	CDS	423100	423276	4.65308	-	0	#ATG	10.4771
Chromosome	EC03	CDS	423322	423678	25.4598	-	0	#TTG	-0.5796
Chromosome	EC03	CDS	424687	425205	0.364484	-	0	#ATG	9.2886
Chromosome	EC03	CDS	427090	428112	6.07598e-07	-	0	#ATG	37.4389
Chromosome	EC03	CDS	430580	432103	8.77453e-12	-	0	#GTG	54.2707
Chromosome	EC03	CDS	432110	434155	4.22621e-15	-	0	#ATG	47.9747
Chromosome	EC03	CDS	434468	434737	13.0828	-	0	#TTG	6.9167
Chromosome	EC03	CDS	434768	435844	2.03934e-10	-	0	#TTG	65.7665
Chromosome	EC03	CDS	435944	438157	3.791e-20	-	0	#ATG	95.1929
Chromosome	EC03	CDS	438730	439236	0.00340317	-	0	#ATG	28.1591
Chromosome	EC03	CDS	439594	439800	68.7346	-	0	#ATG	2.7252
Chromosome	EC03	CDS	441347	441562	77.5718	-	0	#GTG	2.0503
Chromosome	EC03	CDS	442682	442954	2.02563	-	0	#ATG	12.8679
Chromosome	EC03	CDS	443321	443686	37.9205	-	0	#GTG	-3.7575
Chromosome	EC03	CDS	449408	449617	44.7216	-	0	#ATG	4.1325
Chromosome	EC03	CDS	450734	451048	44.3754	-	0	#ATG	-0.3836
Chromosome	EC03	CDS	451613	452497	4.63707e-05	-	0	#TTG	26.656
Chromosome	EC03	CDS	452792	453064	2.97935	-	0	#ATG	11.7094
Chromosome	EC03	CDS	453119	453757	0.000286769	-	0	#ATG	32.4433
Chromosome	EC03	CDS	454766	455248	0.0385372	-	0	#ATG	20.6691
Chromosome	EC03	CDS	455450	455929	0.554341	-	0	#TTG	9.9422
Chromosome	EC03	CDS	458260	458595	5.72061	-	0	#GTG	7.6428
Chromosome	EC03	CDS	458932	459495	2.08635	-	0	#ATG	-6.8437
Chromosome	EC03	CDS	460685	460951	37.0743	-	0	#ATG	3.0839
Chromosome	EC03	CDS	464829	465125	11.6535	-	0	#ATG	6.4456
Chromosome	EC03	CDS	465424	466410	2.49896e-06	-	0	#ATG	33.3341
Chromosome	EC03	CDS	466410	467564	1.92235e-09	-	0	#GTG	54.1997
Chromosome	EC03	CDS	467571	468083	0.679915	-	0	#ATG	6.5128
Chromosome	EC03	CDS	468530	469144	0.0439643	-	0	#ATG	12.7923
Chromosome	EC03	CDS	469278	469532	8.99507	-	0	#ATG	8.5396
Chromosome	EC03	CDS	469707	470084	70.4869	-	0	#ATG	-9.7586
Chromosome	EC03	CDS	470077	471234	4.92543e-09	-	0	#ATG	50.152
Chromosome	EC03	CDS	471533	471892	0.0507492	-	0	#ATG	22.5758
Chromosome	EC03	CDS	472067	472366	26.5017	-	0	#ATG	2.9559
Chromosome	EC03	CDS	472884	473468	0.155487	-	0	#ATG	8.5278
Chromosome	EC03	CDS	473487	473666	58.8213	-	0	#ATG	3.6762
Chromosome	EC03	CDS	474261	474578	2.49062	-	0	#ATG	11.3451
Chromosome	EC03	CDS	475099	475479	0.179561	-	0	#ATG	18.4716
Chromosome	EC03	CDS	475526	475966	2.85191	-	0	#ATG	4.5941
Chromosome	EC03	CDS	476411	476770	12.5896	-	0	#GTG	2.8649
Chromosome	EC03	CDS	481329	481484	44.0851	-	0	#ATG	4.5514
Chromosome	EC03	CDS	481632	482075	0.0101878	-	0	#ATG	26.1055
Chromosome	EC03	CDS	482251	483231	4.99092e-06	-	0	#TTG	30.4284
Chromosome	EC03	CDS	484070	484516	0.945012	-	0	#TTG	9.5431
Chromosome	EC03	CDS	484947	485207	42.119	-	0	#ATG	2.8173
Chromosome	EC03	CDS	485242	487647	5.48671e-21	-	0	#TTG	90.1503
Chromosome	EC03	CDS	486792	486980	81.1471	-	0	#ATG	2.5248
Chromosome	EC03	CDS	489058	489552	0.902137	-	0	#ATG	6.4489
Chromosome	EC03	CDS	489839	490042	77.8731	-	0	#TTG	2.3571
Chromosome	EC03	CDS	490232	490711	0.0216366	-	0	#ATG	22.7989
Chromosome	EC03	CDS	491534	491881	0.291854	-	0	#ATG	17.6148
Chromosome	EC03	CDS	492143	492823	3.95232e-05	-	0	#TTG	37.8349
Chromosome	EC03	CDS	493223	493516	4.21956	-	0	#ATG	10.182
Chromosome	EC03	CDS	493912	494967	3.66834e-06	-	0	#ATG	25.7942
Chromosome	EC03	CDS	494984	496615	2.73227e-15	-	0	#ATG	82.8362
Chromosome	EC03	CDS	496628	496930	0.785997	-	0	#TTG	15.3101
Chromosome	EC03	CDS	497086	497412	16.9976	-	0	#GTG	3.475
Chromosome	EC03	CDS	497437	498306	0.000533855	-	0	#ATG	14.6875
Chromosome	EC03	CDS	498316	499023	0.000203713	-	0	#TTG	30.8549
Chromosome	EC03	CDS	499543	499875	33.3441	-	0	#ATG	-0.1874
Chromosome	EC03	CDS	500261	500719	0.272364	-	0	#ATG	14.2192
Chromosome	EC03	CDS	500720	501487	5.5129e-08	-	0	#GTG	56.1167
Chromosome	EC03	CDS	501530	501880	1.70388	-	0	#TTG	11.6638
Chromosome	EC03	CDS	502109	502420	26.8117	-	0	#ATG	2.2504
Chromosome	EC03	CDS	502422	502823	0.138293	-	0	#ATG	18.807
Chromosome	EC03	CDS	502828	504150	2.42987e-09	-	0	#TTG	41.9217
Chromosome	EC03	CDS	504260	504655	0.780314	-	0	#ATG	12.8844
Chromosome	EC03	CDS	504752	505099	31.1655	-	0	#ATG	-0.976
Chromosome	EC03	CDS	505099	505764	0.0011692	-	0	#TTG	25.9783
Chromosome	EC03	CDS	505909	506655	0.000266526	-	0	#ATG	27.7262
Chromosome	EC03	CDS	506671	507201	0.0451584	-	0	#ATG	17.9726
Chromosome	EC03	CDS	507194	507388	6.14141	-	0	#ATG	10.0007
Chromosome	EC03	CDS	507823	508131	0.309894	-	0	#ATG	17.9286
Chromosome	EC03	CDS	509502	509876	2.23499	-	0	#ATG	9.671
Chromosome	EC03	CDS	510093	510707	0.00146397	-	0	#ATG	27.4782
Chromosome	EC03	CDS	511373	512050	0.000381594	-	0	#ATG	29.8171
Chromosome	EC03	CDS	512053	512397	63.7634	-	0	#GTG	-5.0195
Chromosome	EC03	CDS	513027	513611	2.6544	-	0	#ATG	-13.1294
Chromosome	EC03	CDS	514131	514541	0.618388	-	0	#ATG	13.155
Chromosome	EC03	CDS	515249	515497	9.71803	-	0	#TTG	8.4004
Chromosome	EC03	CDS	516527	517270	1.61104e-05	-	0	#ATG	38.7461
Chromosome	EC03	CDS	517376	518014	0.00521375	-	0	#TTG	21.1846
Chromosome	EC03	CDS	518024	518317	54.052	-	0	#ATG	0.0192
Chromosome	EC03	CDS	519468	519977	0.00601725	-	0	#TTG	26.2178
Chromosome	EC03	CDS	520140	520640	7.92908	-	0	#TTG	-8.983
Chromosome	EC03	CDS	520689	521114	0.067354	-	0	#ATG	20.5481
Chromosome	EC03	CDS	521470	521868	0.0364449	-	0	#ATG	23.0494
Chromosome	EC03	CDS	522811	523761	8.3184e-07	-	0	#ATG	40.4686
Chromosome	EC03	CDS	524151	525785	4.38905e-15	-	0	#ATG	80.7817
Chromosome	EC03	CDS	526029	526547	0.365037	-	0	#GTG	9.281
Chromosome	EC03	CDS	527971	528324	20.5483	-	0	#ATG	0.8063
Chromosome	EC03	CDS	528358	528510	17.5393	-	0	#TTG	6.8953
Chromosome	EC03	CDS	528604	529041	0.138286	-	0	#TTG	17.6918
Chromosome	EC03	CDS	529532	530977	6.53178e-11	-	0	#TTG	50.3815
Chromosome	EC03	CDS	531056	531217	3.01872	-	0	#ATG	11.1471
Chromosome	EC03	CDS	531220	531480	19.7624	-	0	#ATG	5.7052
Chromosome	EC03	CDS	534556	534870	36.4029	-	0	#ATG	0.6118
Chromosome	EC03	CDS	535114	535302	16.2785	-	0	#TTG	7.3837
Chromosome	EC03	CDS	535318	536037	0.00223405	-	0	#ATG	19.8148
Chromosome	EC03	CDS	536041	537564	1.976e-12	-	0	#ATG	61.3531
Chromosome	EC03	CDS	537803	538315	0.226586	-	0	#TTG	11.989
Chromosome	EC03	CDS	538576	538851	16.7102	-	0	#ATG	5.8382
Chromosome	EC03	CDS	539023	539355	15.2114	-	0	#ATG	3.6381
Chromosome	EC03	CDS	545380	545952	0.193015	-	0	#TTG	8.3622
Chromosome	EC03	CDS	546880	547692	0.000115497	-	0	#ATG	27.363
Chromosome	EC03	CDS	547664	548056	53.2327	-	0	#TTG	-9.497
Chromosome	EC03	CDS	548354	548605	52.8249	-	0	#GTG	2.2714
Chromosome	EC03	CDS	548867	549226	32.0069	-	0	#ATG	-2.1472
Chromosome	EC03	CDS	549210	549752	0.0559706	-	0	#ATG	16.4293
Chromosome	EC03	CDS	551040	551660	0.662046	-	0	#GTG	-5.55
Chromosome	EC03	CDS	552018	552296	23.4569	-	0	#ATG	4.4238
Chromosome	EC03	CDS	552896	553111	6.35168	-	0	#ATG	9.9697
Chromosome	EC03	CDS	554122	554430	0.450226	-	0	#GTG	16.8683
Chromosome	EC03	CDS	554430	555614	1.31887e-07	-	0	#ATG	32.536
Chromosome	EC03	CDS	557305	557772	5.44112	-	0	#ATG	-1.6687
Chromosome	EC03	CDS	558939	559655	0.00101334	-	0	#ATG	23.6908
Chromosome	EC03	CDS	560496	561923	4.68942e-10	-	0	#GTG	41.6352
Chromosome	EC03	CDS	562782	563309	0.00372704	-	0	#ATG	27.2892
Chromosome	EC03	CDS	563512	563820	76.5904	-	0	#ATG	-2.8667
Chromosome	EC03	CDS	565447	566205	0.00057182	-	0	#ATG	23.576
Chromosome	EC03	CDS	566783	567025	0.559591	-	0	#ATG	16.3735
Chromosome	EC03	CDS	567143	567640	0.442981	-	0	#ATG	9.8131
Chromosome	EC03	CDS	567627	568406	0.00350265	-	0	#GTG	12.34
Chromosome	EC03	CDS	568732	569109	11.2063	-	0	#ATG	2.1955
Chromosome	EC03	CDS	570055	570450	9.32771	-	0	#TTG	1.7981
Chromosome	EC03	CDS	571033	571308	23.2601	-	0	#ATG	4.5753
Chromosome	EC03	CDS	571522	573150	2.40589e-12	-	0	#ATG	52.32
Chromosome	EC03	CDS	573259	574032	0.00312097	-	0	#TTG	13.5992
Chromosome	EC03	CDS	574042	574212	51.8418	-	0	#ATG	4.1115
Chromosome	EC03	CDS	575470	576345	0.000108861	-	0	#ATG	23.0541
Chromosome	EC03	CDS	576357	577205	3.48824e-05	-	0	#ATG	30.4504
Chromosome	EC03	CDS	577268	578581	6.40006e-10	-	0	#ATG	49.1698
Chromosome	EC03	CDS	578989	579234	62.7896	-	0	#ATG	1.8164
Chromosome	EC03	CDS	579224	580033	0.00336095	-	0	#ATG	9.451
# --------------------------------------------------------------------------------------------------------------

Explain the output.  Go back.


