GLIMMER (ver. 3.02; iterated)  predictions:
 orfID      start     end  frame  score
orf01024   809103   809780  +3     8.16
orf01026   810359   812380  +2    14.48
orf01028   813480   812572  -1    11.43
orf01030   813877   814866  +1    11.56
orf01031   814888   815400  +1    11.23
orf01034   815403   815888  +3    14.92
orf01035   815881   816126  +1    14.18
orf01037   816128   816580  +2    14.87
orf01039   816798   817421  +3    11.75
orf01041   817626   818339  +3     3.42
orf01042   819331   818375  -2    12.50
orf01044   820572   819331  -1    12.63
orf01045   821330   820569  -3     9.95
orf01046   821463   821873  +3    10.58
orf01047   822941   821835  -3    14.59
orf01049   824085   822952  -1    15.40
orf01050   825814   824078  -2    13.66
orf01051   826802   825807  -3    13.95
orf01052   827476   826805  -2    10.65
orf01054   827705   829069  +2    14.65
orf01056   829750   829301  -2     7.99
orf01057   829768   832053  +1    12.57
orf01058   832081   833043  +1    13.30
orf01059   833184   834269  +3    12.94
orf01060   834758   834498  -3     9.56
orf01061   835289   835023  -3     7.65
orf01062   836037   835363  -1    11.61
orf01064   838364   836082  -3    11.49
orf01067   838889   838629  -3     7.50
orf01068   839165   840091  +2    10.65
orf01070   842313   840088  -1    13.47
orf01071   843296   842574  -3    17.43
orf01072   843952   843293  -2    15.44
orf01074   844837   844091  -2    15.38
orf01076   845744   845241  -3    13.04
orf01077   846930   846043  -1    10.39
orf01078   847283   847798  +2     9.32
orf01079   849430   847847  -2    10.57
orf01080   849830   849702  -3     6.49
orf01081   850016   850483  +2    10.49
orf01082   850480   851598  +1    10.48
orf01083   852571   851657  -2    12.86
orf01085   852796   854388  +1    15.40
orf01086   855894   854629  -1     8.55
orf01087   856861   856046  -2    14.24
orf01088   859439   857007  -3    15.65
orf01090   860344   859445  -2    13.96
orf01091   860475   861137  +3    14.61
orf01093   861962   861213  -3    13.67
orf01094   863197   861962  -2    13.03
orf01095   863401   864366  +1    11.36
orf01096   864353   866224  +2    11.35
orf01097   866244   867782  +3    12.40
orf01098   867800   868720  +2    12.12
orf01099   868723   869634  +1    12.03
orf01101   870261   872159  +3     8.86
orf01102   872167   873495  +1     8.85
orf01103   874867   873542  -2    12.01
orf01104   875080   875463  +1     3.71
orf01105   875574   876689  +3    10.36
orf01106   877312   876686  -2    12.82
orf01107   877550   878761  +2    13.43
orf01108   879566   878808  -3    13.10
orf01109   880220   879624  -3    11.10
orf01111   880505   881737  +2    11.80
orf01112   882056   881778  -3     7.93
orf01114   882963   882148  -1    12.00
orf01115   884171   882963  -3    11.95
orf01116   884255   884791  +2     8.88
orf01118   886651   884966  -2    11.13
orf01119   886921   887298  +1     5.37
orf01120   887585   887328  -3    13.85
orf01121   887745   888032  +3     9.28
orf01123   888016   888738  +1    12.43
orf01125   888799   889701  +1    10.80
orf01126   889789   890265  +1    12.10
orf01127   890219   890344  +2     0.09
orf01129   890616   891728  +3    12.07
orf01130   891823   892956  +1    13.28
orf01131   892966   893919  +1    10.93
orf01132   893916   894761  +3    11.13
orf01133   894821   895309  +2    13.03
orf01134   895350   896477  +3    11.90
orf01136   897407   896676  -3    13.31
orf01138   898366   897698  -2    15.92
orf01139   899082   898366  -1    12.14
orf01141   899820   899089  -1    14.76
orf01142   900566   899838  -3    15.32
orf01144   901299   900784  -1     7.25
orf01145   901425   901748  +3    14.94
orf01146   901745   902575  +2    15.33
orf01147   903621   902572  -1    11.53
orf01148   905114   903684  -3    10.90
orf01149   906126   905125  -1    12.33
orf01150   907881   906163  -1    12.93
orf01151   908982   908014  -1    12.76
orf01153   910646   908994  -3    15.57
orf01155   911689   910790  -2    12.63
orf01156   912888   912184  -1    13.11
orf01157   913305   914963  +3    11.35
orf01158   915952   914960  -2    10.05
orf01160   916067   917182  +2    13.44
orf01161   917179   919125  +1    11.84
orf01162   919422   919198  -1     7.84
orf01163   919745   920065  +2     6.64
orf01164   920096   922372  +2    12.92
orf01165   923275   923057  -2     9.69
orf01166   924264   923560  -1     4.11
orf01167   926027   924306  -3    11.19
orf01168   927794   926028  -3    11.61
orf01169   928882   927917  -2    13.21
orf01170   928951   929064  +1     2.22
orf01171   929427   929921  +3     7.70
orf01175   930056   934045  +2    10.47
orf01176   934204   934815  +1    13.46
orf01177   934826   936169  +2    11.57
orf01178   936260   937552  +2    10.95
orf01180   937791   940235  +3    11.52
orf01182   940246   940863  +1     8.37
orf01184   940865   941728  +2    10.65
orf01185   942389   941763  -3    11.42
orf01186   942672   942559  -1     2.94
orf01187   942703   943851  +1     8.49
orf01188   943869   945491  +3     9.99
orf01189   946400   945492  -3     5.30
orf01190   946500   947090  +3     5.55
orf01191   947912   947172  -3    11.53
orf01193   950386   948104  -2    11.43
orf01194   951256   950441  -2     8.31
orf01195   953464   951704  -2    13.70
orf01196   953594   954286  +2    11.13
orf01197   954485   955573  +2    12.20
orf01198   955644   956927  +3    12.44
orf01200   957096   957860  +3    11.12
orf01202   958033   958716  +1    10.19
orf01203   958827   960500  +3    10.32
orf01205   960660   960944  +3    10.33
orf01207   961152   963416  +3     5.08
orf01208   963453   965201  +3    12.05
orf01209   965198   966184  +2    10.33
orf01210   966221   967453  +2    10.97
orf01211   967505   967687  +2    10.22
orf01212   967684   968430  +1    11.62
orf01213   968584   969477  +1     8.28
orf01214   970233   969454  -1    10.15
orf01217   970369   971154  +1    11.22
orf01219   971151   972473  +3    13.34
orf01220   972454   973158  +1    12.81
orf01224   973158   977618  +3    16.51
orf01226   977891   979726  +2     9.21
orf01227   979907   980455  +2     8.27
orf01229   980482   981129  +1    12.79
orf01230   982541   981351  -3    13.27
orf01232   983814   982726  -1    10.38
orf01233   984147   984266  +3     2.36
orf01234   985817   984417  -3    13.82
orf01236   987188   985986  -3    10.80
orf01237   987296   987418  +2     0.92
orf01239   987454   990066  +1    15.32
orf01241   990876   990109  -1    12.46
orf01242   991664   990873  -3    12.44
orf01244   992820   991675  -1    10.78
orf01246   993776   992817  -3    11.22
orf01247   994344   993769  -1     8.35
orf01248   994700   995239  +2     5.09
orf01250   995349   996023  +3     4.55
orf01251   996093   998648  +3     7.71
orf01252   998639   999709  +2     3.26
orf01253   999811  1000263  +1     6.38
orf01255  1000274  1000786  +2     3.75
orf01257  1000809  1001489  +3     3.47
orf01259  1001600  1002610  +2    10.43
orf01260  1002784  1003326  +1     9.85
orf01261  1004432  1003323  -3     9.16
orf01262  1004676  1006784  +3    13.68
orf01263  1006796  1008703  +2    16.17
orf01264  1008833  1010086  +2     4.20
orf01266  1010091  1011731  +3     9.63
orf01267  1011728  1012291  +2     8.93
orf01268  1013302  1012784  -2    12.99
orf01269  1015131  1013371  -1     8.21
orf01270  1015317  1015769  +3    10.63
orf01272  1016909  1015845  -3     9.75
orf01273  1017751  1017242  -2     4.04
orf01274  1017970  1018599  +1     4.37
orf01276  1020724  1018562  -2     9.04
orf01277  1021180  1020734  -2    10.19
orf01278  1021303  1023357  +1    12.12
orf01280  1023847  1023389  -2    10.35
orf01281  1024605  1023943  -1    10.18
orf01282  1024803  1024645  -1     4.01
orf01283  1024778  1025191  +2    12.34
orf01284  1025553  1025236  -1    10.29
orf01285  1026801  1025611  -1    11.24
orf01286  1026896  1027174  +2     6.62
orf01287  1027500  1027171  -1    12.96
orf01288  1028193  1027591  -1    12.88
orf01291  1028971  1030089  +1     9.60
orf01293  1030086  1031879  +3    12.74
orf01295  1031898  1032605  +3    11.88
orf01296  1032602  1033189  +2    14.48
orf01298  1033186  1033584  +1    12.21
orf01299  1033581  1034438  +3     9.56
orf01300  1034572  1036116  +1    11.82
orf01301  1036128  1037264  +3    12.56
orf01302  1037449  1038747  +1     6.50
orf01304  1041027  1038862  -1    12.77
orf01305  1041508  1041062  -2     7.67
orf01306  1042635  1041496  -1     9.30
orf01307  1044777  1042681  -1    10.46
orf01308  1045523  1044777  -3     7.34
orf01309  1046164  1045520  -2     7.65
orf01311  1046576  1046271  -3     3.47
orf01314  1046859  1047362  +3    15.39
orf01315  1048007  1047795  -3     3.48
orf01316  1048293  1048505  +3    10.37
orf01319  1048899  1049072  +3    12.08
orf01321  1050194  1049121  -3     9.18
orf01323  1052980  1050266  -2    13.73
orf01324  1053093  1054121  +3    11.04
orf01325  1054786  1054094  -2    12.34
orf01326  1054916  1056088  +2    11.42
orf01329  1056088  1058634  +1    12.02
orf01331  1058631  1059230  +3    11.48
orf01332  1059687  1059382  -1    13.35
orf01333  1060607  1059687  -3    12.07
orf01334  1060868  1062124  +2     2.98
orf01335  1062417  1063658  +3    12.76
orf01336  1063923  1063696  -1    10.36
orf01337  1064540  1063944  -3    11.02
orf01338  1064986  1065102  +1     0.63
orf01340  1066671  1065343  -1    12.59
orf01341  1067186  1066692  -3     6.65
orf01343  1067787  1067197  -1     8.32
orf01344  1068597  1067797  -1    11.74
orf01345  1068991  1068605  -2    13.37
orf01347  1069698  1069003  -1    10.85
orf01348  1070786  1069695  -3     9.43
orf01349  1071074  1071712  +2    12.81
orf01350  1075714  1071752  -2    14.28
orf01351  1075769  1075978  +2     3.42
orf01353  1076010  1076147  +3     2.09
orf01354  1076155  1077645  +1    14.66
orf01356  1078179  1078298  +3     7.99
orf01358  1078298  1079017  +2    14.25
orf01359  1079075  1080202  +2    17.21
orf01360  1080208  1081479  +1    11.94
orf01361  1081824  1082888  +3     5.63
orf01362  1083240  1082938  -1     5.18
orf01363  1084591  1083353  -2     8.12
orf01364  1086689  1084671  -3     6.84
orf01365  1089121  1086698  -2     7.07
orf01366  1089636  1091066  +3     3.00
orf01367  1091973  1091107  -1    11.06
orf01368  1092269  1091970  -3     8.18
orf01369  1092355  1092678  +1     6.01
orf01370  1092675  1093661  +3     3.86
orf01372  1094899  1095837  +1     9.19
orf01373  1095892  1096629  +1     9.17
orf01374  1096653  1097207  +3    10.87
orf01376  1097279  1097800  +2    11.74
orf01377  1098697  1097864  -2     9.37
orf01378  1099110  1098724  -1     6.75
orf01379  1099554  1099165  -1     3.48
orf01381  1100131  1099559  -2     5.47
orf01382  1100192  1100323  +2     5.08
orf01384  1100861  1100676  -3     2.15
orf01385  1100937  1101419  +3     3.99
orf01386  1101460  1101915  +1     6.09
orf01387  1101974  1102306  +2     0.89
orf01388  1102427  1102738  +2     5.08
orf01390  1102833  1103366  +3     6.43
orf01391  1103368  1104789  +1     5.14
orf01392  1105954  1104797  -2     6.65
orf01393  1106142  1105999  -1     2.43
orf01394  1106277  1106146  -1     0.50
orf01395  1106330  1107883  +2     9.73
orf01396  1107906  1110419  +3     9.65
orf01398  1110592  1110819  +1     8.17
orf01399  1111194  1110820  -1     9.75
orf01400  1112503  1111277  -2     7.63
orf01401  1113595  1112675  -2    12.09
orf01403  1113820  1114872  +1     9.45
orf01404  1115489  1114914  -3    12.83
orf01405  1116059  1115493  -3     2.83
orf01406  1116079  1116195  +1     2.20
orf01407  1116433  1116320  -2    13.11
orf01408  1117599  1116481  -1     9.71
orf01409  1117971  1117714  -1     4.49
orf01412  1118500  1118255  -2     9.58
orf01413  1119548  1118574  -3    10.52
orf01414  1120286  1119726  -3    12.05
orf01415  1121067  1120420  -1    11.73
orf01416  1122339  1121131  -1    11.90
orf01417  1122575  1123159  +2    10.83
orf01418  1123170  1123817  +3    13.11
orf01420  1123819  1124742  +1    11.50
orf01422  1124852  1126387  +2    12.46
orf01423  1126843  1126427  -2    10.04
orf01424  1127141  1126848  -3    12.46
orf01427  1127687  1127217  -3     9.63
orf01428  1127809  1127925  +1     5.52
orf01429  1128031  1128447  +1    12.76
orf01430  1128451  1128855  +1    10.64
orf01431  1128867  1129562  +3    14.29
orf01432  1129587  1130795  +3    12.51
orf01433  1130815  1131570  +1    12.52
orf01434  1131742  1132524  +1    12.39
orf01436  1132577  1133275  +2    12.36
orf01437  1133287  1134384  +1    11.22
orf01438  1134384  1135325  +3    12.66
orf01439  1135391  1137034  +2    12.52
orf01440  1137046  1137999  +1    12.26
orf01443  1141371  1138195  -1    11.69
orf01444  1141522  1141641  +1     1.98
orf01446  1141953  1142912  +3    11.08
orf01448  1142934  1143059  +3     4.24
orf01449  1143647  1143024  -3     9.68
orf01451  1143807  1144328  +3     6.69
orf01452  1144380  1144553  +3     4.84
orf01453  1144664  1145704  +2     5.91
orf01456  1145772  1146725  +3    10.40
orf01458  1146741  1147670  +3    12.79
orf01459  1147683  1148417  +3    12.10
orf01460  1148628  1148864  +3    12.53
orf01461  1148952  1150193  +3    10.56
orf01463  1150313  1151122  +2     7.87
orf01464  1151125  1152147  +1    10.76
orf01465  1152137  1152778  +2    12.65
orf01466  1152775  1153779  +1     7.42
orf01467  1153790  1154587  +2     8.09
orf01468  1154882  1156315  +2    12.73
orf01470  1158564  1156375  -1    10.37
orf01473  1158898  1159257  +1    10.09
orf01474  1159284  1159637  +3     4.86
orf01475  1159651  1160292  +1    10.98
orf01476  1160273  1161097  +2     7.71
orf01477  1161108  1162133  +3    10.44
orf01478  1162156  1162698  +1     7.67
orf01480  1163098  1164402  +1    13.29
orf01481  1164612  1165151  +3     8.88
orf01482  1165845  1165213  -1     8.53
orf01483  1166086  1166343  +1     6.65
orf01484  1167384  1166425  -1    12.06
orf01486  1170977  1167531  -3    15.43
orf01487  1172178  1171105  -1    10.93
orf01488  1172440  1173639  +1    11.33
orf01489  1173632  1174333  +2    15.15
orf01491  1174339  1175577  +1    14.15
orf01492  1175606  1176517  +2    11.98
orf01493  1176533  1177372  +2    12.29
orf01495  1178280  1177492  -1     5.42
orf01496  1178738  1178277  -3     7.89
orf01497  1179842  1178796  -3    14.89
orf01498  1180633  1179839  -2    15.38
orf01499  1181487  1180630  -1    13.68
orf01500  1182607  1181471  -2    12.01
orf01501  1182801  1182586  -1     0.71
orf01502  1182959  1184083  +2    15.46
orf01503  1185253  1184132  -2    13.59
orf01504  1186789  1185329  -2    10.80
orf01505  1187460  1186789  -1    12.73
orf01507  1188999  1187629  -1    15.37
orf01508  1189644  1189003  -1    13.06
orf01509  1190786  1189680  -3    13.64
orf01510  1191301  1190840  -2    12.00
orf01511  1191934  1191311  -2     7.99
orf01512  1192165  1192052  -2     2.47
orf01513  1192136  1193386  +2    14.40
orf01514  1194916  1194512  -2     3.32
orf01515  1195868  1195137  -3     7.68
orf01517  1197284  1196073  -3     4.17
orf01518  1197598  1197834  +1     0.72
orf01519  1198274  1198444  +2     1.21
orf01520  1198629  1198805  +3     5.35
orf01521  1199137  1200660  +1     4.51
orf01522  1200792  1201010  +3     0.74
orf01523  1201143  1201015  -1     2.50
orf01524  1201127  1201246  +2     0.28
orf01525  1201410  1202930  +3     3.20
orf01526  1203138  1204031  +3     8.43
orf01527  1204443  1204114  -1    14.91
orf01528  1204797  1204453  -1    12.65
orf01529  1204972  1204799  -2     0.30
orf01530  1205219  1205338  +2     4.42
orf01532  1205504  1205716  +2     3.95
orf01533  1206354  1206088  -1    14.35
orf01534  1207170  1206358  -1    11.77
orf01535  1207889  1207194  -3     6.58
orf01536  1208409  1208777  +3     4.53
orf01538  1209281  1208880  -3     0.75
orf01539  1209352  1209480  +1     0.95
orf01541  1209616  1209816  +1    14.32
orf01543  1209888  1210547  +3    10.88
orf01545  1210624  1211085  +1    10.50
orf01546  1212203  1211292  -3     7.77
orf01547  1212576  1212995  +3     7.98
orf01548  1212995  1214263  +2     8.20
orf01549  1214839  1214309  -2    12.94
orf01550  1216526  1214985  -3    12.40
orf01551  1216747  1217466  +1    12.82
orf01552  1219050  1217518  -1    12.38
orf01553  1219407  1220678  +3    13.74
orf01554  1220688  1221758  +3    11.16
orf01555  1221882  1222010  +3     2.81
orf01557  1223880  1222144  -1    13.23
orf01558  1224889  1223975  -2    10.73
orf01559  1224989  1225600  +2    10.13
orf01560  1226336  1225602  -3     8.51
orf01561  1226537  1226791  +2    10.18
orf01563  1227041  1227409  +2     4.78
orf01565  1229185  1227488  -2    12.97
orf01566  1229199  1229345  +3     1.14
orf01567  1230923  1229505  -3    10.47
orf01568  1231566  1230934  -1    10.40
orf01569  1232647  1231577  -2     9.33
orf01570  1232875  1234794  +1     9.05
orf01571  1237761  1234894  -1     4.76
orf01572  1238106  1238285  +3     2.22
orf01573  1239621  1238530  -1    14.67
orf01575  1240322  1239738  -3     8.74
orf01576  1240600  1240878  +1     4.88
orf01578  1242612  1240933  -1    11.72
orf01579  1243684  1242737  -2    11.17
orf01580  1244686  1243835  -2     6.92
orf01581  1245309  1244686  -1    11.81
orf01582  1245523  1246779  +1    14.04
orf01583  1246821  1247903  +3    14.52
orf01585  1247903  1248736  +2    11.34
orf01586  1248733  1249125  +1     8.90
orf01588  1249129  1249938  +1    11.37
orf01589  1249974  1250828  +3    13.76
orf01592  1251111  1250977  -1    13.69
orf01594  1251646  1251512  -2    15.11
orf01596  1252181  1252047  -3    13.69
orf01597  1253658  1252558  -1    10.94
orf01598  1253928  1254158  +3    11.60
orf01599  1254295  1255011  +1    10.53
orf01600  1255408  1255055  -2     8.20
orf01601  1255593  1256987  +3     7.90
orf01602  1257638  1256988  -3    12.87
orf01603  1259427  1257631  -1     9.72
orf01604  1259453  1259671  +2     0.91
orf01605  1259766  1261157  +3    10.49
orf01608  1261673  1265416  +2    14.44
orf01609  1265413  1266951  +1    13.33
orf01610  1266948  1267658  +3    15.91
orf01611  1267658  1268335  +2    16.16
orf01612  1270255  1269413  -2    11.84
orf01613  1270664  1270305  -3     5.67
orf01614  1270876  1271781  +1     7.13
orf01615  1271873  1272580  +2     8.03
orf01616  1272593  1272886  +2     6.80
orf01617  1273088  1273996  +2     9.89
orf01619  1274553  1274140  -1    10.76
orf01620  1275248  1275775  +2     6.50
orf01621  1276647  1276057  -1     3.24
orf01623  1276712  1276599  -3     5.53
orf01625  1276953  1276768  -1     4.56
orf01627  1279752  1277077  -1    11.14
orf01628  1280229  1280876  +3     9.94
orf01629  1281195  1281034  -1     4.73
orf01630  1281614  1283245  +2    10.83
orf01631  1283331  1284251  +3     9.90
orf01632  1284266  1285174  +2    10.89
orf01634  1285186  1286199  +1    12.27
orf01636  1286196  1287200  +3     9.32
orf01637  1287582  1287253  -1    15.33
orf01638  1289077  1287617  -2     8.95
orf01639  1289241  1289393  +3     0.29
orf01640  1290656  1289448  -3     7.30
orf01641  1291297  1291001  -2     6.48
orf01642  1291506  1292240  +3     8.77
orf01643  1292678  1292280  -3     6.91
orf01644  1293322  1292783  -2     9.69
orf01646  1294095  1293352  -1     9.66
orf01648  1294452  1295090  +3     9.42
orf01649  1295656  1295150  -2     8.99
orf01650  1296223  1295702  -2    10.87
orf01651  1296467  1296288  -3     9.59
orf01654  1297654  1296848  -2    13.54
orf01655  1298847  1297654  -1    14.58
orf01656  1300217  1298859  -3    11.58
orf01657  1301816  1300221  -3    14.43
orf01658  1303378  1301816  -2    11.93
orf01660  1303652  1304533  +2     7.22
orf01662  1304494  1305150  +1    12.26
orf01663  1305178  1307073  +1     6.34
orf01664  1307284  1308159  +1    13.17
orf01665  1308789  1308199  -1    12.00
orf01667  1309544  1308786  -3    11.78
orf01668  1309764  1310813  +3    13.99
orf01670  1311100  1310849  -2    12.43
orf01672  1311480  1314077  +3    12.86
orf01673  1314287  1315261  +2     9.58
orf01674  1315592  1315720  +2    10.64
orf01675  1315723  1315890  +1     5.92
orf01676  1316263  1318938  +1    11.28
orf01677  1319592  1319002  -1    11.41
orf01678  1319762  1320526  +2     7.10
orf01681  1320675  1320983  +3     9.28
orf01683  1320990  1322159  +3    11.36
orf01684  1322334  1322194  -1     5.01
orf01685  1322293  1323090  +1    10.12
orf01686  1323087  1323416  +3    10.71
orf01688  1323760  1323542  -2     5.74
orf01689  1324343  1324029  -3     7.98
orf01690  1324777  1324328  -2     7.02
orf01691  1325040  1324867  -1     9.19
orf01692  1327173  1325188  -1     6.80
orf01694  1329343  1327409  -2    14.23
orf01695  1330538  1329411  -3     5.11
orf01697  1331470  1330682  -2    13.12
orf01698  1332191  1331838  -3     1.48
orf01700  1333065  1332259  -1    12.47
orf01701  1334059  1333067  -2    11.23
orf01702  1334949  1334059  -1    11.60
orf01703  1335901  1334936  -2    10.49
orf01704  1337517  1335898  -1    11.97
orf01705  1337747  1337872  +2     0.66
orf01706  1338099  1337854  -1    11.84
orf01707  1339618  1338233  -2    12.88
orf01709  1341339  1339921  -1    11.69
orf01710  1341661  1341527  -2     3.87
orf01711  1341714  1341836  +3     6.21
orf01712  1341839  1342315  +2     6.33
orf01713  1342342  1342899  +1     8.81
orf01714  1343174  1344661  +2    14.50
orf01715  1344663  1345943  +3    14.65
orf01718  1345981  1347246  +1    14.56
orf01720  1348343  1347366  -3    13.08
orf01721  1348510  1349178  +1    16.60
orf01722  1349232  1349456  +3    16.41
orf01724  1349456  1349815  +2    16.11
orf01726  1349824  1350045  +1    12.29
orf01727  1350120  1350434  +3    12.97
orf01728  1350647  1352326  +2     8.88
orf01730  1352340  1353632  +3    15.37
orf01732  1353653  1354534  +2    13.86
orf01734  1354521  1355363  +3    13.45
orf01736  1355394  1356446  +3    14.48
orf01737  1356465  1357253  +3    15.71
orf01738  1357263  1358318  +3    11.49
orf01739  1358315  1360582  +2    10.32
orf01740  1360579  1361238  +1    12.30
orf01741  1361252  1362220  +2    13.45
orf01742  1362220  1362333  +1     8.82
orf01744  1362378  1363283  +3    11.66
orf01745  1364392  1363394  -2    12.03
orf01746  1364548  1365945  +1    13.15
orf01747  1365942  1367003  +3    13.45
orf01748  1367151  1368692  +3    12.58
orf01749  1369242  1368736  -1    14.38
orf01750  1369361  1370326  +2    11.05
orf01751  1371029  1370301  -3     7.62
orf01752  1371293  1371111  -3     5.88
orf01754  1372284  1371364  -1     9.56
orf01755  1372422  1373321  +3     3.84
orf01756  1373658  1375271  +3    11.06
orf01757  1376353  1375322  -2    11.33
orf01759  1376507  1377523  +2    19.92
orf01760  1377796  1378053  +1    12.29
orf01762  1379053  1378103  -2    12.76
orf01764  1379957  1379205  -3    13.57
orf01765  1380667  1380152  -2     8.09
orf01766  1382084  1380678  -3    10.50
orf01767  1383686  1382241  -3     9.38
orf01769  1384996  1383686  -2     9.24
orf01771  1385172  1386080  +3     9.52
orf01772  1386410  1386973  +2    11.04
orf01775  1388226  1386994  -1     8.61
orf01776  1388481  1389464  +3     8.98
orf01778  1389942  1391315  +3    10.94
orf01779  1392379  1391444  -2    12.29
orf01780  1393666  1392431  -2     2.98
orf01781  1393883  1393668  -3     4.75
orf01783  1395224  1394415  -3     5.73
orf01785  1397817  1395217  -1     5.06
orf01786  1398194  1397919  -3     7.83
orf01787  1398445  1398269  -2     1.92
orf01788  1398660  1398439  -1     4.00
orf01789  1399162  1399590  +1     1.65
orf01790  1399887  1399753  -1     8.81
orf01791  1401115  1401537  +1     6.71
orf01793  1401550  1402407  +1     3.16
orf01794  1402414  1403160  +1     6.49
orf01795  1403183  1403743  +2     8.96
orf01796  1403770  1404075  +1     7.17
orf01797  1404213  1405670  +3     3.13
orf01798  1405807  1406070  +1     7.19
orf01799  1406051  1406410  +2     9.37
orf01800  1406587  1406718  +1     7.10
orf01801  1406884  1407912  +1     6.42
orf01803  1409156  1408176  -3    15.70
orf01804  1409244  1409414  +3     9.30
orf01805  1409588  1409415  -3     3.89
orf01806  1410713  1409976  -3     7.89
orf01807  1409935  1409702  -2     2.78
orf01808  1410749  1410883  +2     3.60
orf01809  1410844  1412841  +1     3.05
orf01810  1412841  1413416  +3    11.27
orf01811  1414104  1413514  -1     4.25
orf01813  1414579  1414421  -2     3.45
orf01814  1415176  1415349  +1     2.13
orf01815  1416049  1415615  -2     8.28
orf01816  1417323  1416190  -1    11.89
orf01818  1421214  1417690  -1    10.33
orf01819  1421488  1421754  +1     4.90
orf01821  1422173  1421751  -3    14.41
orf01822  1423273  1422284  -2    14.10
orf01825  1423481  1426060  +2    10.46
orf01826  1426117  1426302  +1     8.11
orf01828  1426310  1426636  +2     6.64
orf01829  1427701  1426808  -2     8.60
orf01830  1427949  1429448  +3    10.00
orf01831  1431779  1429506  -3    11.59
orf01832  1431957  1431844  -1     1.18
orf01833  1434072  1432027  -1    10.14
orf01834  1434357  1435286  +3    10.53
orf01835  1435298  1435585  +2     9.56
orf01836  1435594  1436340  +1    13.20
orf01837  1436355  1436852  +3     6.95
orf01838  1436860  1437930  +1    10.75
orf01839  1437927  1438694  +3    10.57
orf01840  1438694  1439482  +2     9.41
orf01841  1439484  1440911  +3     8.73
orf01842  1440901  1441323  +1     9.40
orf01843  1441323  1442528  +3     8.66
orf01844  1442555  1443868  +2     8.72
orf01847  1443969  1444919  +3     9.91
orf01849  1444901  1445491  +2    10.38
orf01851  1445840  1448380  +2     7.54
orf01852  1449256  1448351  -2    11.74
orf01853  1449579  1449214  -1     4.00
orf01855  1449788  1450939  +2     3.26
orf01857  1451288  1454443  +2     7.70
orf01859  1454586  1454461  -1     0.69
orf01860  1454651  1455511  +2     9.68
orf01861  1455574  1457880  +1     5.37
orf01862  1458051  1458656  +3     7.19
orf01863  1458656  1459552  +2     4.69
orf01865  1459568  1461325  +2     6.99
orf01866  1461363  1462631  +3     3.53
orf01867  1463290  1462685  -2    12.78
orf01869  1463491  1467393  +1    12.93
orf01871  1467665  1468465  +2     8.79
orf01873  1468662  1470101  +3     9.74
orf01874  1470394  1470143  -2    10.61
orf01875  1470795  1470391  -1     9.95
orf01876  1471143  1471027  -1     8.75
orf01877  1471296  1471862  +3     7.14
orf01878  1472107  1472280  +1     6.65
orf01879  1472948  1474540  +2     8.95
orf01880  1475420  1474578  -3     6.58
orf01881  1475718  1477061  +3     9.31
orf01882  1477322  1478941  +2    10.56
orf01884  1479081  1479305  +3     5.50
orf01885  1479368  1479907  +2     9.83
orf01886  1480879  1479899  -2     8.28
orf01887  1481003  1481995  +2    10.61
orf01888  1481992  1482585  +1    12.66
orf01889  1482736  1482855  +1     4.03
orf01891  1482887  1483555  +2     9.73
orf01896  1483963  1484109  +1     5.56
orf01899  1484147  1485295  +2     4.97
orf01900  1486510  1485335  -2    10.34
orf01901  1486602  1487138  +3     3.03
orf01903  1487169  1489172  +3    12.14
orf01905  1489434  1489264  -1     9.44
orf01906  1489673  1489551  -3     1.75
orf01907  1489802  1489680  -3     0.30
orf01908  1489917  1490354  +3     8.56
orf01909  1490433  1491839  +3    10.81
orf01911  1492084  1493229  +1    12.25
orf01912  1493247  1494260  +3    11.82
orf01913  1494261  1495202  +3    14.32
orf01915  1495192  1495986  +1    11.94
orf01916  1496008  1497432  +1    11.59
orf01917  1497545  1497429  -3     0.25
orf01918  1497744  1497992  +3     7.98
orf01919  1498078  1498311  +1    15.92
orf01920  1498761  1498312  -1     8.47
orf01921  1499339  1498758  -3     7.58
orf01922  1499457  1500494  +3     8.61
orf01924  1500692  1501357  +2     8.42
orf01925  1503495  1501393  -1     8.62
orf01927  1503737  1504798  +2    15.44
orf01930  1506410  1504911  -3    12.54
orf01931  1506480  1506629  +3     0.40
orf01932  1506728  1507294  +2     6.22
orf01933  1507370  1507582  +2     0.73
orf01936  1508320  1510368  +1     6.02
orf01937  1510601  1510834  +2     5.74
orf01938  1511016  1511762  +3     4.42
orf01939  1511881  1512006  +1     0.32
orf01940  1512246  1513382  +3     7.37
orf01941  1513482  1513715  +3     5.63
orf01942  1514281  1513712  -2     7.74
orf01943  1514454  1515299  +3     9.13
orf01944  1516288  1515395  -2    10.74
orf01945  1517047  1516367  -2    10.31
orf01946  1517739  1517044  -1    12.37
orf01948  1519283  1517739  -3    10.74
orf01949  1523020  1519280  -2    12.60
orf01952  1524490  1523102  -2     9.52
orf01953  1526144  1525188  -3     2.98
orf01954  1526458  1526168  -2     9.84
orf01955  1527542  1526718  -3     7.80
orf01956  1527851  1527726  -3     1.75
orf01957  1527831  1528418  +3    12.54
orf01960  1528467  1530878  +3    14.06
orf01961  1530897  1531775  +3     9.39
orf01963  1531768  1532421  +1    13.95
orf01966  1533112  1532828  -2     9.41
