GLIMMER (ver. 3.02; iterated)  predictions:
 orfID      start     end  frame  score
orf01040   830170   828995  -2    11.52
orf01041   830376   831635  +3    14.70
orf01042   831745   832938  +1    17.09
orf01043   833557   832949  -2    20.91
orf01044   835037   833550  -3    18.54
orf01045   836861   835263  -3    13.40
orf01047   838659   837034  -1    16.61
orf01048   838798   840360  +1    20.73
orf01050   840375   841526  +3    19.39
orf01051   841545   841664  +3    19.89
orf01052   841826   842278  +2    18.91
orf01054   842828   842343  -3    20.76
orf01056   843747   843058  -1    22.41
orf01057   845594   843747  -3    22.15
orf01059   846051   845602  -1     7.78
orf01060   846279   846145  -1    10.98
orf01061   847536   846559  -1    18.51
orf01063   848759   847713  -3    20.92
orf01064   849522   848887  -1    20.01
orf01065   849995   849744  -3    23.23
orf01066   851500   850124  -2    18.15
orf01067   852049   851726  -2    10.27
orf01068   853693   852242  -2    19.88
orf01070   855253   853925  -2    17.00
orf01071   856046   855414  -3    17.65
orf01072   857364   856192  -1    21.66
orf01074   857858   857409  -3    12.45
orf01076   858274   857930  -2    20.01
orf01077   858879   858517  -1     7.77
orf01078   860023   859295  -2    19.27
orf01080   860767   860186  -2    15.05
orf01081   861771   860791  -1    16.19
orf01082   862048   864975  +1    19.30
orf01083   862071   861943  -1     4.81
orf01084   865102   866616  +1    19.01
orf01085   866935   868572  +1    19.17
orf01086   868584   871424  +3    19.29
orf01088   872450   871551  -3    15.21
orf01089   872589   873188  +3    22.28
orf01090   873631   874452  +1    22.79
orf01091   875003   875824  +2    23.11
orf01092   876160   876981  +1    22.89
orf01093   878675   877092  -3    15.71
orf01095   880803   878869  -1    16.56
orf01096   881073   883544  +3    20.43
orf01099   883837   885762  +1    17.02
orf01102   887388   885772  -1    20.76
orf01103   889202   887478  -3    10.06
orf01104   890614   889286  -2    19.05
orf01105   890657   891001  +2     3.10
orf01108   891231   890968  -1     9.39
orf01110   894359   891270  -3    21.80
orf01111   894805   895272  +1    16.60
orf01112   895424   895299  -3    13.47
orf01114   897103   895700  -2    20.00
orf01115   900260   897105  -3    22.15
orf01117   901439   900273  -3    19.94
orf01118   901703   902221  +2    18.60
orf01119   902985   902218  -1    20.09
orf01120   903115   904707  +1    18.24
orf01122   905561   904704  -3    14.81
orf01123   907324   905702  -2    19.07
orf01126   908932   907496  -2    23.10
orf01127   909299   911512  +2    22.59
orf01129   912532   911645  -2    13.56
orf01131   912785   912588  -3     7.94
orf01132   913526   912948  -3    13.25
orf01133   915440   913665  -3    19.10
orf01135   916260   915433  -1    17.10
orf01136   917173   916427  -2    19.07
orf01137   918615   917179  -1    21.66
orf01139   919786   918632  -2    21.45
orf01140   919979   920461  +2    19.61
orf01141   920716   921237  +1    18.62
orf01142   924352   921395  -2    11.60
orf01144   924855   924418  -1    14.38
orf01146   925726   924875  -2    18.22
orf01147   925977   925723  -1    20.01
orf01148   926803   926006  -2    13.73
orf01149   926802   927713  +3    18.94
orf01151   927893   927720  -3    18.56
orf01152   928276   927872  -2     8.96
orf01154   928904   928308  -3     2.11
orf01155   929189   930619  +2    21.53
orf01156   929197   929081  -2     3.10
orf01157   930776   933040  +2    15.51
orf01158   933342   933190  -1     2.00
orf01159   934919   933360  -3    19.68
orf01160   935629   934916  -2    21.22
orf01162   936822   935824  -1    14.03
orf01163   937772   937014  -3    17.83
orf01164   938149   937775  -2     9.95
orf01165   938699   938151  -3    11.46
orf01166   938906   940153  +2    20.01
orf01167   940336   940800  +1    21.42
orf01168   940925   941278  +2    18.80
orf01170   941725   941282  -2    18.79
orf01171   942736   941816  -2    13.47
orf01173   942858   943796  +3    17.62
orf01175   944325   946547  +3    19.55
orf01177   946737   947771  +3    19.02
orf01179   947953   949104  +1    18.39
orf01181   949115   949510  +2    10.82
orf01182   949637   949518  -3     0.32
orf01183   949982   950146  +2     8.67
orf01184   950989   950222  -2    19.43
orf01186   952262   954469  +2    18.97
orf01187   952000   950993  -2    21.22
orf01188   955575   954739  -1    16.73
orf01189   955904   956884  +2    19.38
orf01192   956907   958454  +3    19.38
orf01193   958451   959449  +2    23.07
orf01194   960365   959478  -3    15.58
orf01195   961349   960435  -3    16.39
orf01196   962014   961346  -2    17.14
orf01197   963150   962011  -1    14.52
orf01198   963990   963235  -1    13.21
orf01199   965223   964045  -1    11.38
orf01201   965777   965298  -3    14.46
orf01202   966910   965885  -2    13.06
orf01203   967178   967002  -3    13.40
orf01204   967784   967257  -3    18.42
orf01205   967904   968677  +2    16.78
orf01206   968968   968678  -2     7.21
orf01207   969231   968965  -1     9.68
orf01208   969305   970174  +2    20.66
orf01209   970433   971545  +2    11.13
orf01210   971713   972468  +1    19.03
orf01212   972567   975146  +3    21.84
orf01214   975366   975698  +3    18.82
orf01215   975986   975708  -3    24.45
orf01216   976529   975987  -3    15.41
orf01218   977605   976634  -2    18.80
orf01219   978156   977773  -1    15.62
orf01220   979107   978397  -1    16.54
orf01222   979216   980211  +1    14.08
orf01223   980222   980839  +2    16.89
orf01224   980815   982017  +1    17.37
orf01225   982033   982494  +1    16.66
orf01227   982585   983991  +1    18.08
orf01229   984042   984563  +3     9.71
orf01230   985642   984662  -2    16.94
orf01231   985779   986618  +3    14.29
orf01232   986893   986624  -2    15.74
orf01233   988242   987055  -1    20.23
orf01234   988478   988981  +2    14.52
orf01235   989074   991107  +1    18.81
orf01237   992352   991120  -1    20.80
orf01238   993320   992397  -3    23.98
orf01240   995435   993324  -3    20.37
orf01241   995836   997038  +1     8.21
orf01244   997035   997622  +3    20.27
orf01246   997634   998317  +2    23.65
orf01249   998464  1000239  +1    20.43
orf01251  1000408  1000689  +1     5.66
orf01252  1000953  1002617  +3    20.88
orf01254  1002623  1003639  +2    22.21
orf01256  1003650  1004288  +3    19.90
orf01257  1004304  1004636  +3    21.18
orf01258  1004670  1006037  +3    21.03
orf01260  1006255  1006121  -2     1.37
orf01261  1006305  1008407  +3    22.03
orf01262  1008447  1009928  +3    12.76
orf01264  1011247  1009925  -2    18.91
orf01265  1011371  1012009  +2    17.31
orf01266  1012056  1012448  +3    14.10
orf01267  1012895  1012449  -3    16.49
orf01268  1013322  1012906  -1    19.54
orf01269  1014582  1013884  -1    16.36
orf01270  1014637  1015356  +1    17.95
orf01271  1015988  1015368  -3    15.41
orf01272  1016133  1017632  +3    18.08
orf01273  1017977  1017708  -3     2.99
orf01275  1019851  1018091  -2    17.88
orf01277  1020089  1023109  +2    20.45
orf01278  1024010  1023117  -3    16.94
orf01279  1024193  1024339  +2    11.04
orf01280  1024751  1024344  -3    12.46
orf01281  1025357  1028524  +2    13.61
orf01284  1030755  1028971  -1    21.81
orf01285  1031356  1031748  +1     6.38
orf01286  1031763  1032131  +3     9.68
orf01287  1032283  1033359  +1    12.58
orf01288  1033364  1034569  +2    15.09
orf01289  1034566  1035270  +1    14.99
orf01290  1035591  1036019  +3    13.34
orf01291  1037897  1036140  -3    14.40
orf01292  1038573  1038031  -1    11.31
orf01294  1040684  1038579  -3    20.69
orf01295  1040906  1041751  +2    14.54
orf01297  1041818  1042015  +2    15.59
orf01299  1043400  1042096  -1    17.22
orf01300  1043659  1045527  +1    17.96
orf01302  1046021  1045551  -3    12.55
orf01303  1046529  1046083  -1    21.63
orf01304  1047607  1046594  -2    10.93
orf01306  1049217  1047679  -1    18.97
orf01307  1051045  1049378  -2    17.99
orf01308  1051211  1052545  +2    20.34
orf01310  1052776  1053660  +1    19.47
orf01311  1053884  1055107  +2    18.84
orf01312  1055336  1055755  +2    16.11
orf01313  1056082  1056450  +1    18.40
orf01314  1057963  1057052  -2    20.68
orf01316  1058784  1057984  -1    19.03
orf01317  1059104  1058784  -3    13.38
orf01318  1059219  1059662  +3    12.10
orf01319  1059675  1060094  +3    19.33
orf01320  1060105  1060416  +1    23.40
orf01321  1060686  1060519  -1    10.78
orf01323  1062487  1060823  -2    17.93
orf01324  1063427  1062612  -3    12.30
orf01325  1063549  1063424  -2     2.19
orf01326  1065075  1063546  -1    17.75
orf01327  1066277  1065072  -3    17.77
orf01328  1066362  1067741  +3    15.95
orf01330  1067738  1068445  +2    13.55
orf01332  1069290  1068814  -1    16.92
orf01333  1069339  1071021  +1    14.47
orf01334  1071018  1071926  +3    12.24
orf01335  1072202  1073794  +2    20.24
orf01336  1072156  1071989  -2     3.02
orf01337  1074844  1073921  -2    15.72
orf01338  1077291  1075015  -1    20.29
orf01339  1078398  1077355  -1    17.68
orf01340  1078426  1078548  +1     0.94
orf01341  1079073  1082162  +3    21.21
orf01343  1082389  1083921  +1    17.35
orf01345  1083931  1085481  +1    20.28
orf01347  1087922  1087671  -3     6.26
orf01348  1088054  1089667  +2    10.23
orf01350  1092839  1089756  -3    11.01
orf01351  1093524  1092907  -1    20.63
orf01352  1093724  1095376  +2    22.14
orf01354  1095466  1096056  +1     6.70
orf01355  1096020  1097015  +3    16.57
orf01357  1097279  1100563  +2    19.32
orf01358  1097272  1097039  -2     3.47
orf01360  1100705  1102456  +2    21.64
orf01361  1102988  1102863  -3     5.00
orf01363  1105963  1103222  -2    20.83
orf01364  1106914  1106153  -2    20.25
orf01365  1107410  1107021  -3    19.72
orf01366  1107693  1108955  +3    18.21
orf01367  1108952  1110592  +2    13.22
orf01369  1110727  1110593  -2    13.30
orf01370  1111145  1111032  -3     5.25
orf01371  1113785  1111290  -3    20.71
orf01372  1113873  1114052  +3     4.28
orf01373  1114147  1114779  +1    18.33
orf01374  1115116  1114772  -2    17.57
orf01375  1115769  1115116  -1    18.35
orf01377  1116260  1118971  +2    20.62
orf01378  1119263  1119066  -3     0.33
orf01379  1119477  1119629  +3     1.29
orf01380  1119695  1120177  +2     3.33
orf01381  1120306  1121934  +1    20.69
orf01383  1122386  1125487  +2    18.57
orf01384  1125586  1126299  +1    17.05
orf01386  1126296  1127330  +3    15.23
orf01388  1127354  1128853  +2    16.86
orf01389  1130171  1128867  -3    16.41
orf01391  1131489  1130182  -1    16.09
orf01392  1133070  1131574  -1    16.40
orf01394  1133452  1133153  -2    12.38
orf01395  1133716  1136796  +1    14.69
orf01398  1137039  1138775  +3    22.32
orf01401  1138843  1140153  +1    19.97
orf01402  1140293  1141270  +2    19.98
orf01403  1141270  1141917  +1    10.77
orf01404  1141914  1143029  +3    12.94
orf01406  1143033  1144070  +3    19.71
orf01407  1144081  1145118  +1    17.68
orf01408  1145202  1146758  +3    16.45
orf01410  1148153  1146864  -3    10.04
orf01411  1148307  1149842  +3    12.98
orf01412  1151280  1150531  -1    17.77
orf01415  1152755  1151322  -3    21.36
orf01416  1153084  1152929  -2     9.37
orf01417  1153580  1153188  -3    11.72
orf01418  1153777  1153640  -2    17.30
orf01419  1154288  1153872  -3    13.13
orf01420  1154910  1154299  -1    11.66
orf01421  1157098  1154996  -2    17.08
orf01423  1157262  1158014  +3    18.92
orf01424  1158234  1158037  -1    13.88
orf01425  1158277  1158840  +1    15.05
orf01426  1158886  1159665  +1    17.51
orf01427  1160721  1159687  -1    14.74
orf01429  1160908  1162899  +1     3.03
orf01431  1167148  1165328  -2    21.92
orf01432  1167299  1168015  +2    17.50
orf01433  1168578  1168051  -1    22.26
orf01434  1170120  1168627  -1    16.65
orf01437  1171682  1170312  -3    19.52
orf01438  1172348  1171758  -3    16.50
orf01439  1172704  1172402  -2     9.65
orf01440  1172985  1172689  -1    15.10
orf01442  1173261  1173112  -1     5.30
orf01443  1175955  1173556  -1    19.30
orf01444  1176016  1176156  +1     5.12
orf01445  1177186  1176113  -2    18.37
orf01446  1177770  1177435  -1    14.95
orf01447  1178007  1177807  -1    19.03
orf01449  1179319  1178129  -2    19.00
orf01451  1181314  1179386  -2    13.98
orf01452  1181968  1181447  -2    16.50
orf01453  1182240  1182839  +3    18.92
orf01454  1183966  1182995  -2    15.44
orf01455  1185135  1183963  -1    13.42
orf01456  1185191  1186063  +2    16.32
orf01457  1186197  1186391  +3     6.85
orf01458  1187534  1186674  -3    16.83
orf01459  1188004  1189794  +1    17.63
orf01462  1189797  1190723  +3    12.12
orf01463  1191051  1191419  +3    12.02
orf01464  1191419  1192153  +2    10.19
orf01465  1193109  1192162  -1    17.51
orf01467  1193527  1193102  -2    19.59
orf01469  1194361  1193570  -2    16.30
orf01470  1194558  1196315  +3    14.55
orf01471  1197170  1196328  -3    13.94
orf01472  1197287  1197616  +2    12.69
orf01473  1197757  1198125  +1    11.79
orf01476  1198344  1198213  -1    13.67
orf01477  1198516  1200030  +1    13.16
orf01478  1200164  1201699  +2     9.73
orf01480  1201710  1203314  +3    20.79
orf01482  1204592  1203363  -3    20.61
orf01483  1205250  1204771  -1    13.65
orf01484  1205638  1207011  +1    15.70
orf01485  1207077  1207379  +3    15.09
orf01487  1207530  1207793  +3    24.45
orf01488  1207808  1208563  +2    18.86
orf01489  1208573  1209658  +2    20.84
orf01490  1209761  1211836  +2    19.03
orf01491  1212421  1211891  -2    17.44
orf01492  1212956  1212543  -3    15.14
orf01493  1213312  1212995  -2    14.76
orf01494  1214295  1213423  -1    16.27
orf01495  1214891  1214370  -3    14.41
orf01496  1214960  1215337  +2    23.10
orf01497  1215441  1217264  +3    23.32
orf01500  1218958  1217315  -2    17.14
orf01501  1219186  1220256  +1    22.49
orf01503  1222684  1222292  -2    16.53
orf01504  1222262  1221780  -3    22.34
orf01505  1224278  1222707  -3    19.58
orf01506  1224580  1225125  +1    15.15
orf01507  1224453  1224298  -1     2.67
orf01509  1228015  1225394  -2    18.84
orf01511  1228662  1228312  -1    17.98
orf01512  1228731  1229726  +3    13.81
orf01513  1229737  1230558  +1    17.53
orf01514  1230560  1231840  +2    13.82
orf01515  1231925  1232614  +2    14.50
orf01517  1232900  1235833  +2    18.80
orf01519  1235909  1236694  +2    18.38
orf01520  1236880  1238379  +1    20.86
orf01522  1238376  1238819  +3    14.51
orf01525  1238816  1240732  +2    11.35
orf01526  1240981  1242336  +1    22.47
orf01527  1240962  1240702  -1     2.04
orf01528  1242543  1243889  +3    18.72
orf01529  1242512  1242333  -3     3.16
orf01530  1243961  1246264  +2    13.61
orf01533  1246642  1254051  +1    15.62
orf01536  1254206  1256224  +2    15.55
orf01537  1256221  1258641  +1    15.82
orf01539  1259396  1258647  -3    11.29
orf01540  1260607  1259444  -2    18.30
orf01541  1261806  1260607  -1    20.34
orf01542  1262714  1261902  -3    15.33
orf01543  1265318  1262733  -3    18.08
orf01545  1265803  1266114  +1     9.82
orf01546  1266240  1267067  +3    20.00
orf01548  1267533  1267204  -1    15.68
orf01549  1268549  1267593  -3    16.73
orf01550  1268781  1269659  +3     7.85
orf01551  1269656  1270015  +2    14.28
orf01553  1270022  1271680  +2    20.88
orf01555  1271664  1272170  +3    15.25
orf01556  1272170  1272904  +2    13.37
orf01557  1275209  1273032  -3    19.63
orf01558  1275826  1275302  -2    14.21
orf01559  1276023  1276610  +3    11.36
orf01560  1276629  1277657  +3    16.21
orf01561  1277665  1278111  +1    13.02
orf01563  1278467  1278117  -3    17.56
orf01564  1278729  1279040  +3    12.40
orf01565  1279258  1279764  +1     7.41
orf01566  1279761  1280684  +3     7.13
orf01568  1280760  1283690  +3    14.46
orf01570  1283796  1285325  +3    13.42
orf01571  1286582  1285347  -3    20.48
orf01572  1287487  1286579  -2    10.43
orf01573  1289313  1287484  -1    13.95
orf01575  1291977  1289524  -1    20.03
orf01576  1293153  1292128  -1    11.31
orf01577  1293350  1295272  +2     9.68
orf01578  1295497  1295324  -2     2.34
orf01579  1295692  1296594  +1    10.35
orf01580  1296591  1297460  +3    21.41
orf01581  1299725  1297503  -3    19.15
orf01582  1300350  1299826  -1    13.81
orf01585  1302764  1300347  -3    20.89
orf01586  1304840  1302858  -3    16.32
orf01587  1305862  1304915  -2    19.73
orf01588  1306047  1306982  +3    13.16
orf01589  1306984  1307721  +1    15.10
orf01590  1307724  1308899  +3     9.33
orf01591  1308896  1309501  +2    16.95
orf01593  1309511  1310662  +2    15.20
orf01595  1310888  1311649  +2    18.15
orf01596  1312593  1311811  -1    16.71
orf01598  1313744  1312590  -3    20.88
orf01599  1314805  1313744  -2    14.53
orf01600  1316022  1314802  -1    19.52
orf01601  1316456  1316019  -3    10.91
orf01602  1317479  1316562  -3     9.08
orf01603  1317595  1318683  +1    15.25
orf01604  1318680  1319594  +3    14.11
orf01606  1319591  1320472  +2    12.87
orf01609  1321755  1320541  -1    19.81
orf01610  1322010  1321759  -1     9.00
orf01611  1323040  1322087  -2     6.76
orf01613  1324733  1323030  -3    18.10
orf01614  1326084  1324753  -1    16.98
orf01617  1327208  1326081  -3    11.80
orf01618  1327842  1327210  -1    10.94
orf01619  1328008  1329072  +1    13.35
orf01620  1329069  1329698  +3    10.86
orf01621  1331026  1329695  -2    10.47
orf01622  1331119  1332774  +1    17.96
orf01623  1332762  1333778  +3    10.06
orf01624  1334262  1333783  -1    11.82
orf01625  1335185  1334277  -3    17.62
orf01626  1335272  1336363  +2    14.01
orf01627  1336427  1337059  +2    13.16
orf01629  1337505  1337353  -1     5.27
orf01630  1337329  1337123  -2     3.56
orf01631  1338388  1337660  -2     5.98
orf01632  1339928  1338501  -3    16.29
orf01633  1340689  1339925  -2    16.92
orf01634  1341496  1340780  -2    18.54
orf01635  1341506  1341634  +2     1.46
orf01637  1343226  1341631  -1    20.41
orf01638  1343356  1345797  +1    14.26
orf01639  1346119  1345937  -2     2.07
orf01640  1347445  1346654  -2    19.38
orf01641  1348362  1347451  -1    16.74
orf01642  1349603  1348380  -3    10.83
orf01643  1350017  1350652  +2    17.22
orf01644  1350657  1351463  +3     9.87
orf01645  1351481  1352446  +2    14.48
orf01646  1352443  1353201  +1    10.76
orf01648  1355259  1353205  -1    17.65
orf01649  1355558  1356442  +2    14.86
orf01650  1356442  1356900  +1    17.85
orf01651  1357117  1357001  -2    15.59
orf01652  1357438  1357244  -2     8.06
orf01653  1358583  1357588  -1    14.20
orf01655  1360195  1359533  -2    19.94
orf01656  1359536  1358580  -3    17.97
orf01657  1360350  1361123  +3    11.50
orf01658  1361222  1361911  +2     7.83
orf01659  1362030  1363145  +3    17.65
orf01661  1363145  1366288  +2    19.83
orf01663  1366304  1368658  +2    17.22
orf01664  1369096  1368791  -2    14.89
orf01665  1369551  1369150  -1    11.97
orf01666  1369977  1369621  -1    17.75
orf01668  1371295  1370789  -2    17.95
orf01669  1370711  1369974  -3     8.59
orf01670  1371576  1372079  +3    10.03
orf01671  1372136  1372345  +2    16.98
orf01672  1372494  1373027  +3    18.21
orf01674  1373457  1373035  -1    17.52
orf01675  1373932  1373471  -2    19.80
orf01676  1375741  1376634  +1    18.01
orf01677  1375632  1374109  -1    17.22
orf01678  1376634  1376993  +3     9.91
orf01679  1377010  1378416  +1    16.18
orf01681  1378905  1378417  -1    19.57
orf01682  1379805  1379023  -1    12.24
orf01683  1380922  1379837  -2    13.95
orf01685  1381088  1382578  +2    13.48
orf01687  1382649  1383692  +3    12.59
orf01688  1383695  1384795  +2    14.87
orf01689  1384792  1385628  +1    12.60
orf01690  1386614  1385625  -3    16.43
orf01691  1386703  1386963  +1    18.51
orf01693  1387957  1386965  -2    16.14
orf01694  1388074  1389291  +1    14.82
orf01695  1389659  1389282  -3    15.40
orf01696  1389769  1390875  +1    15.79
orf01697  1390872  1391882  +3    15.11
orf01698  1391879  1392304  +2    11.29
orf01699  1392488  1392889  +2    11.97
orf01700  1392943  1393248  +1    14.89
orf01701  1394018  1393278  -3    22.82
orf01702  1396070  1394142  -3    11.15
orf01704  1397014  1396178  -2    12.46
orf01705  1396967  1397239  +2     4.60
orf01706  1397512  1398702  +1    20.07
orf01708  1398798  1399424  +3    11.55
orf01709  1399664  1400482  +2    14.20
orf01710  1400482  1402770  +1    15.33
orf01711  1402824  1403972  +3    11.29
orf01712  1404085  1404924  +1    15.42
orf01713  1405367  1405675  +2    11.40
orf01714  1405689  1406456  +3    11.98
orf01715  1406456  1407094  +2    16.78
orf01716  1407094  1407390  +1    22.22
orf01717  1407394  1408233  +1    14.60
orf01718  1408237  1408515  +1    13.09
orf01720  1408518  1408898  +3    16.24
orf01721  1408898  1409650  +2    15.67
orf01722  1409664  1410095  +3    12.34
orf01723  1410101  1410292  +2    27.25
orf01725  1410303  1410542  +3    11.71
orf01726  1410560  1410928  +2    10.31
orf01727  1410928  1411242  +1    19.66
orf01729  1411235  1411792  +2    20.58
orf01730  1411814  1412119  +2    15.66
orf01731  1412130  1412528  +3    15.62
orf01732  1412547  1413080  +3     9.48
orf01733  1413084  1413434  +3    16.00
orf01734  1413445  1414050  +1    12.88
orf01735  1414054  1414239  +1    12.51
orf01736  1414412  1414897  +2    20.32
orf01737  1415117  1416472  +2    19.17
orf01739  1416607  1417182  +1    13.01
orf01740  1417429  1417797  +1    15.85
orf01742  1417811  1418200  +2    13.51
orf01743  1418278  1419294  +1    19.04
orf01744  1419499  1419912  +1    19.42
orf01745  1420053  1419919  -1     2.47
orf01746  1421745  1420915  -1    20.51
orf01747  1422662  1421745  -3    19.06
orf01748  1422792  1424063  +3    15.55
orf01749  1424133  1425755  +3    12.15
orf01750  1425826  1426281  +1    16.55
orf01751  1426278  1426607  +3    11.53
orf01752  1426622  1427098  +2    11.66
orf01753  1427095  1428345  +1    18.56
orf01754  1428438  1429856  +3    19.18
orf01755  1429975  1431276  +1    18.60
orf01757  1431273  1432085  +3    12.98
orf01758  1432099  1432608  +1     8.12
orf01759  1432769  1433551  +2    14.23
orf01762  1433738  1434418  +2    10.40
orf01763  1434517  1435107  +1     6.74
orf01764  1435161  1435277  +3    10.39
orf01765  1435495  1436058  +1    19.13
orf01766  1436349  1436741  +3     6.38
orf01767  1436756  1437124  +2     9.68
orf01768  1437980  1437252  -3     8.32
orf01770  1439600  1437981  -3    11.36
orf01771  1441904  1439877  -3    15.11
orf01772  1443222  1442236  -1    19.42
orf01773  1443390  1444265  +3    14.55
orf01774  1444394  1446322  +2    14.35
orf01776  1446324  1448168  +3    14.78
orf01778  1448172  1449071  +3    17.04
orf01779  1449071  1449877  +2    12.37
orf01780  1449911  1451410  +2    17.24
orf01782  1451598  1451939  +3     8.29
orf01783  1451936  1452604  +2    16.66
orf01784  1452601  1453959  +1    10.53
orf01785  1454190  1455215  +3    10.11
orf01786  1455729  1455220  -1    16.07
orf01787  1456268  1456044  -3     6.60
orf01788  1456355  1457245  +2    12.46
orf01789  1457397  1458611  +3    20.35
orf01790  1458738  1459877  +3    22.62
orf01791  1460753  1460445  -3    11.83
orf01792  1461536  1462342  +2     4.35
orf01793  1461463  1460855  -2     9.76
orf01794  1462348  1464201  +1    12.09
orf01796  1464262  1464699  +1     9.56
orf01797  1464877  1465581  +1    10.59
orf01798  1466263  1466117  -2     1.82
orf01799  1466559  1467131  +3    15.73
orf01800  1467262  1468707  +1    12.78
orf01802  1468863  1469369  +3    12.72
orf01803  1469496  1472216  +3    21.25
orf01805  1472511  1474262  +3    19.17
orf01806  1474267  1474629  +1    11.70
orf01807  1476210  1474723  -1    15.60
orf01808  1476331  1477062  +1     5.57
orf01809  1477771  1477130  -2    13.19
orf01810  1477954  1479201  +1    11.70
orf01811  1479208  1480275  +1    10.14
orf01813  1480330  1481337  +1    12.17
orf01814  1481609  1481785  +2    12.48
orf01815  1481782  1483026  +1    11.88
orf01817  1483244  1484173  +2    12.51
orf01818  1484329  1484796  +1     8.62
orf01819  1486437  1484827  -1    12.62
orf01820  1487310  1486489  -1    15.15
orf01822  1487461  1489137  +1    18.90
orf01824  1489212  1490942  +3    12.17
orf01826  1490984  1491856  +2    11.13
orf01827  1491867  1492502  +3    13.65
orf01829  1494112  1492580  -2    19.89
orf01830  1494477  1494139  -1    20.49
orf01831  1494551  1494682  +2     0.96
orf01832  1494868  1494704  -2     1.77
orf01833  1494958  1495857  +1    19.10
orf01835  1495864  1497942  +1    19.62
orf01836  1498427  1498101  -3    12.68
orf01837  1499502  1498645  -1    20.88
orf01838  1499577  1500191  +3    21.31
orf01839  1501584  1500580  -1    20.77
orf01840  1500583  1500188  -2    17.52
orf01841  1503142  1501643  -2    18.72
orf01842  1503735  1503277  -1    11.59
orf01843  1504005  1505144  +3    16.96
orf01844  1505152  1505751  +1    10.81
orf01845  1505760  1506812  +3    16.68
orf01846  1506871  1507668  +1    15.12
orf01847  1507740  1508636  +3    15.65
orf01848  1508812  1510038  +1    19.67
orf01850  1510582  1510136  -2    11.29
orf01851  1510747  1512033  +1    20.92
orf01852  1510755  1510609  -1     2.45
orf01853  1512066  1512539  +3    10.00
orf01854  1512605  1513069  +2    11.10
orf01856  1513066  1513515  +1    10.68
orf01857  1513475  1514533  +2    11.93
orf01858  1514696  1515190  +2    11.23
orf01860  1515433  1517571  +1    18.94
orf01861  1518207  1517662  -1    12.04
orf01862  1518964  1518482  -2    14.52
orf01863  1519086  1519616  +3    11.59
orf01864  1519652  1520140  +2     8.95
orf01865  1520316  1521398  +3    11.91
orf01866  1521395  1522372  +2    16.16
orf01867  1522587  1522889  +3    12.80
orf01868  1522902  1523327  +3     6.82
orf01871  1523784  1523533  -1    14.49
orf01872  1524032  1523781  -3    13.16
orf01873  1524183  1525214  +3    12.18
orf01875  1526655  1525255  -1    12.82
orf01876  1526890  1527363  +1    15.32
orf01877  1527367  1527840  +1    17.84
orf01879  1527932  1528885  +2    20.46
orf01880  1529525  1528893  -3     8.09
orf01883  1531631  1529613  -3    15.48
orf01884  1531721  1532161  +2     4.34
orf01885  1532270  1533490  +2    20.85
orf01887  1533527  1534816  +2    19.50
orf01888  1534891  1535844  +1    14.50
orf01890  1535905  1536882  +1    16.27
orf01892  1536950  1538770  +2    11.92
orf01893  1539267  1539857  +3    10.08
orf01894  1539919  1540380  +1    12.04
orf01895  1540548  1540853  +3    20.64
orf01898  1541649  1541900  +3     0.76
orf01899  1542068  1542211  +2     5.88
orf01900  1542542  1542760  +2     6.18
orf01901  1542788  1543093  +2     1.44
orf01902  1544493  1543318  -1    13.38
orf01903  1545800  1544691  -3    15.22
orf01904  1546404  1546090  -1    14.49
orf01906  1546630  1548225  +1    13.16
orf01908  1548610  1548347  -2     4.91
orf01909  1548853  1550382  +1    19.26
orf01911  1550391  1551134  +3    17.80
orf01912  1551131  1551298  +2    10.31
orf01913  1551298  1552164  +1    16.93
orf01914  1552170  1553660  +3    14.65
orf01916  1553657  1554157  +2    14.34
orf01918  1554154  1556328  +1    15.01
orf01919  1556325  1556492  +3    13.04
orf01920  1556623  1557267  +1    21.24
orf01922  1557449  1558216  +2     6.05
orf01923  1558261  1559625  +1    10.18
orf01924  1560272  1559622  -3     8.42
orf01925  1560402  1562468  +3     4.30
orf01926  1562465  1562872  +2    10.67
orf01927  1562882  1564627  +2     8.83
orf01928  1564893  1565111  +3    10.12
orf01929  1565225  1565554  +2     6.18
orf01931  1566696  1565560  -1    14.75
orf01932  1567747  1566737  -2     9.48
orf01933  1567921  1568667  +1    12.42
orf01935  1568837  1570639  +2    13.28
orf01936  1570752  1572302  +3    16.54
orf01937  1572373  1574013  +1    16.17
orf01939  1575183  1574023  -1    15.36
orf01941  1576065  1575208  -1    15.42
orf01942  1577137  1576139  -2    17.08
orf01943  1578543  1577314  -1    17.30
orf01944  1580044  1578599  -2    13.76
orf01945  1580112  1580975  +3    20.94
orf01946  1580978  1581979  +2    18.82
orf01947  1582081  1583547  +1    15.58
orf01949  1583558  1584760  +2    19.46
orf01951  1584792  1585946  +3    12.81
orf01952  1586291  1585911  -3     9.26
orf01955  1587256  1586288  -2    10.30
orf01956  1587369  1588313  +3    14.84
orf01957  1590418  1588322  -2    15.85
orf01958  1590763  1590461  -2    13.66
orf01959  1591569  1590829  -1    14.53
orf01960  1592225  1591566  -3    16.05
orf01961  1593015  1592230  -1    16.53
orf01962  1594238  1593123  -3    21.98
orf01963  1594507  1594890  +1    11.07
orf01964  1594890  1595792  +3    17.90
orf01965  1595923  1596588  +1     9.67
