GLIMMER (ver. 3.02; iterated)  predictions:
 orfID      start     end  frame  score
orf00957   411134   410664  -3    15.99
orf00958   412934   411549  -3    11.67
orf00959   414319   412973  -2    10.68
orf00960   414769   414323  -2    11.51
orf00961   415046   415243  +2     9.26
orf00962   415488   415291  -1     8.96
orf00964   416330   415611  -3    11.53
orf00965   416474   416337  -3    11.31
orf00966   416675   416511  -3     9.77
orf00967   416930   416808  -3    11.03
orf00968   417064   417333  +1     4.91
orf00969   418028   417795  -3     9.31
orf00971   418411   418545  +1     6.15
orf00972   418661   418500  -3     1.72
orf00973   418937   418749  -3     4.33
orf00974   420045   419470  -1     7.02
orf00976   420274   420053  -2    11.51
orf00977   420333   420845  +3     9.00
orf00978   420933   421139  +3     4.67
orf00980   421239   421358  +3     3.51
orf00981   421467   421850  +3     8.22
orf00982   422238   422693  +3     8.98
orf00983   422697   423113  +3    11.82
orf00984   423276   423100  -1     8.55
orf00986   423678   423322  -1     6.61
orf00987   423939   423682  -1     9.75
orf00988   424377   424192  -1     8.25
orf00989   424617   424420  -1     9.26
orf00990   425205   424687  -1    13.46
orf00991   425556   425251  -1    10.08
orf00992   425757   425617  -1     7.45
orf00993   426405   426262  -1     7.76
orf00995   426861   426658  -1     9.87
orf00998   428112   427090  -1     6.56
orf00999   428325   428450  +3     8.42
orf01000   428499   428627  +3     4.83
orf01002   429109   428966  -2     7.61
orf01004   429263   429114  -3     1.84
orf01005   429244   429378  +1     5.15
orf01007   429607   429900  +1     8.25
orf01008   429641   429513  -3     4.35
orf01009   430105   429914  -2     4.73
orf01010   430230   430358  +3    14.58
orf01012   430368   430556  +3     9.40
orf01013   432103   430580  -2    11.54
orf01014   434137   432110  -2     9.86
orf01015   434737   434468  -2    12.26
orf01016   435844   434768  -2    10.45
orf01017   438640   435944  -2     8.77
orf01018   439236   438730  -1    10.97
orf01019   439458   439315  -1     7.81
orf01020   439989   439594  -1    10.11
orf01021   440355   440116  -1     7.19
orf01022   440643   440359  -1     6.52
orf01023   440880   440671  -1    10.11
orf01024   441180   441001  -1     6.57
orf01025   441562   441347  -2     8.14
orf01027   441892   441755  -2     5.99
orf01028   442276   442031  -2     8.63
orf01029   442954   442682  -2    10.60
orf01030   443686   443321  -2     9.69
orf01032   443922   444089  +3     1.90
orf01033   444207   444320  +3     9.91
orf01034   444413   444754  +2    12.83
orf01035   444890   445045  +2     7.82
orf01036   445718   445197  -3     9.38
orf01037   446099   445854  -3     7.21
orf01038   446074   446199  +1     1.28
orf01039   446572   446438  -2     2.34
orf01040   446618   446734  +2     9.23
orf01041   446888   447130  +2     9.77
orf01043   447248   447589  +2     7.51
orf01044   447790   448005  +1     7.49
orf01045   448204   448449  +1     8.63
orf01046   448549   448674  +1     6.74
orf01047   449617   449408  -2     8.21
orf01048   449665   449826  +1     6.76
orf01049   449872   450105  +1    11.21
orf01050   450126   450305  +3     3.16
orf01051   450414   450722  +3     9.50
orf01052   451048   450734  -2     7.80
orf01053   451197   451610  +3     6.09
orf01054   452475   452696  +3     4.03
orf01055   452497   451613  -2     6.53
orf01056   453064   452792  -2     5.90
orf01057   453757   453119  -2     7.39
orf01058   454357   454229  -2     1.45
orf01059   454753   454394  -2     7.82
orf01060   455248   454766  -2    11.55
orf01061   455947   455450  -2     9.88
orf01062   456055   456264  +1     5.90
orf01063   456327   456554  +3     3.74
orf01064   456633   456752  +3     3.86
orf01066   456872   457372  +2     9.88
orf01067   457347   458270  +3     4.32
orf01068   458613   458260  -1     3.70
orf01069   458744   458863  +2     4.11
orf01070   459495   458932  -1     8.99
orf01071   459615   460103  +3    10.11
orf01072   460126   460494  +1    14.27
orf01074   460497   460670  +3     1.54
orf01075   460951   460685  -2     9.82
orf01076   461015   461170  +2     9.94
orf01078   461189   461545  +2     8.42
orf01079   461558   461689  +2     8.94
orf01080   461682   462047  +3     6.07
orf01081   462289   462089  -2     1.68
orf01082   462619   463560  +1     7.93
orf01083   463862   463987  +2     2.93
orf01084   464209   464496  +1    10.75
orf01085   464768   464646  -3    11.50
orf01087   465125   464829  -3     9.28
orf01088   466410   465424  -1     9.21
orf01089   467564   466410  -3     9.27
orf01091   468050   467571  -3     8.79
orf01092   468421   468152  -2     4.11
orf01093   469123   468530  -2     9.59
orf01095   469229   469110  -3    10.78
orf01096   469532   469278  -3     7.79
orf01097   470084   469707  -3     8.67
orf01098   471234   470077  -1     7.63
orf01099   471427   471305  -2     8.61
orf01101   471892   471533  -2    12.22
orf01102   472066   471899  -2     8.36
orf01103   472366   472067  -2     7.91
orf01106   473468   472884  -3    11.79
orf01107   473963   473487  -3     5.56
orf01108   474188   474006  -3     5.51
orf01109   474578   474261  -3     7.81
orf01110   474799   474650  -2     5.41
orf01111   475056   474898  -1     8.86
orf01112   475479   475099  -1    11.64
orf01113   475966   475526  -2     6.16
orf01114   476146   475970  -2     7.68
orf01115   476863   476411  -2     8.93
orf01116   477139   476960  -2    11.12
orf01117   477168   478472  +3     9.66
orf01118   478473   479006  +3     8.61
orf01119   478999   479577  +1     7.86
orf01120   479882   480226  +2     6.83
orf01121   480688   480894  +1    11.63
orf01122   481484   481329  -3     3.52
orf01123   482075   481632  -3    11.88
orf01124   483231   482251  -1     7.07
orf01126   483545   483369  -3     5.87
orf01127   484516   484070  -2     8.51
orf01128   485216   484947  -3     3.73
orf01129   487647   485242  -1    12.00
orf01130   488009   488176  +2     0.72
orf01131   488474   488758  +2     4.16
orf01132   489552   489058  -1    12.35
orf01133   490042   489839  -2     8.03
orf01135   490711   490232  -2    11.37
orf01138   491163   490840  -1     6.83
orf01140   491395   491201  -2     3.54
orf01142   491881   491534  -2     9.64
orf01143   492823   492143  -2    10.34
orf01144   493516   493223  -2    10.33
orf01145   493857   493624  -1     8.37
orf01146   494967   493912  -1     7.51
orf01148   496615   494984  -2    12.46
orf01151   496918   496628  -2     9.87
orf01152   497412   497086  -1    11.76
orf01153   498306   497437  -1     9.92
orf01154   499023   498316  -1    10.47
orf01155   499439   499308  -3     3.81
orf01157   499890   499543  -1    11.18
orf01158   500051   500182  +2     8.87
orf01159   500719   500261  -2     8.74
orf01160   501487   500720  -2     9.29
orf01161   501880   501530  -2     7.19
orf01162   502402   502109  -2     8.59
orf01163   502823   502422  -3    11.05
orf01164   504258   502828  -1     9.75
orf01165   504655   504260  -2     9.54
orf01166   505099   504752  -2     9.08
orf01167   505887   505099  -1    10.29
orf01168   506655   505909  -1    12.01
orf01169   507201   506671  -1     9.51
orf01170   507439   507194  -2    10.84
orf01171   507748   507611  -2     2.99
orf01172   508131   507823  -1    13.04
orf01173   508262   508134  -3     3.01
orf01174   508582   508469  -2     2.59
orf01176   508778   508554  -3     7.63
orf01177   509039   509182  +2     3.65
orf01179   509198   509470  +2     6.21
orf01181   509876   509502  -3    10.07
orf01182   510836   510093  -3    10.59
orf01183   512050   511373  -2     5.38
orf01184   512397   512053  -1     6.54
orf01185   512559   512404  -1     7.19
orf01186   513003   512770  -1     7.19
orf01187   513656   513027  -3     6.80
orf01188   513667   513912  +1     8.18
orf01190   514781   514131  -3     8.15
orf01191   514991   514791  -3    11.09
orf01192   515635   515249  -2     8.73
orf01193   516124   515819  -2     9.89
orf01194   517270   516527  -2     8.11
orf01196   518014   517376  -2    10.31
orf01197   518317   518024  -2     4.59
orf01198   519355   519104  -2     8.97
orf01199   519977   519468  -3     8.26
orf01200   520640   520140  -3     8.17
orf01201   521333   520689  -3     9.51
orf01202   521868   521470  -1     7.20
orf01203   522065   521880  -3     6.97
orf01204   522314   522084  -3    10.89
orf01205   522465   522352  -1    12.10
orf01206   523917   522811  -1    10.05
orf01208   524145   523948  -1     5.20
orf01209   525785   524151  -3     6.81
orf01210   526547   526029  -3     9.71
orf01211   527250   526987  -1     7.06
orf01212   527520   527251  -1     8.11
orf01213   527585   527902  +2     4.65
orf01214   528279   527971  -1     9.44
orf01215   528492   528358  -1     7.51
orf01216   529041   528604  -1    10.53
orf01217   529278   529087  -1     4.36
orf01218   529494   529330  -1     7.91
orf01219   530977   529532  -2     9.63
orf01220   531217   531056  -2    10.63
orf01221   531480   531220  -1     7.17
orf01222   531669   532007  +3    12.72
orf01224   532056   533003  +3     7.51
orf01225   533041   533235  +1     2.35
orf01227   533271   533561  +3     6.75
orf01228   534026   534322  +2     6.94
orf01229   534549   534319  -1    15.21
orf01230   535053   534556  -1    10.86
orf01231   535302   535114  -1     4.09
orf01232   536037   535318  -1    12.58
orf01233   537564   536041  -1     9.56
orf01234   537540   537668  +3     0.66
orf01235   538315   537803  -2     7.91
orf01237   538563   538351  -1    11.81
orf01239   538851   538576  -1     9.06
orf01240   539051   538935  -3     4.57
orf01241   539355   539023  -1     8.58
orf01242   539547   539407  -1     4.90
orf01243   539633   539749  +2     7.25
orf01245   539846   540238  +2    12.02
orf01246   540510   541241  +3    12.20
orf01247   541364   541792  +2    10.34
orf01248   542094   541789  -1     8.29
orf01249   542081   542200  +2     6.74
orf01250   542523   542365  -1     8.78
orf01252   543066   543581  +3    10.24
orf01253   543606   544157  +3     7.23
orf01254   544915   544562  -2     8.03
orf01255   545380   545171  -2    11.69
orf01256   545952   545380  -1     5.35
orf01258   546156   545962  -1     6.60
orf01259   546190   546309  +1     1.83
orf01260   546709   546515  -2     2.72
orf01261   547647   546880  -1     8.53
orf01262   548059   547664  -2     8.03
orf01263   548860   548354  -2     7.66
orf01264   549226   548867  -2    12.01
orf01265   549752   549210  -3     6.58
orf01266   549905   549792  -3     3.34
orf01267   550940   550803  -3     6.66
orf01268   551942   551040  -3     8.40
orf01269   552446   552018  -3    12.56
orf01270   552632   552447  -3     8.54
orf01271   552899   552696  -3     9.36
orf01273   553297   552896  -2     9.15
orf01274   553460   553329  -3     2.71
orf01277   553827   553558  -1     9.99
orf01278   554430   554122  -1     8.43
orf01279   555614   554430  -3     9.94
orf01280   555791   555648  -3     1.27
orf01281   555784   555933  +1    11.97
orf01282   555934   556311  +1     2.60
orf01284   556437   557315  +3    13.44
orf01285   557727   557305  -1    10.13
orf01286   557774   558124  +2     9.74
orf01287   558254   558463  +2    11.94
orf01288   558557   558880  +2    11.59
orf01289   559655   558939  -3     9.78
orf01290   559943   559665  -3    11.75
orf01291   560050   559931  -2     2.53
orf01292   560512   560291  -2    11.27
orf01293   561923   560496  -3     9.50
orf01295   562172   562014  -3    11.14
orf01296   562507   562620  +1     2.74
orf01297   562763   562605  -3     4.43
orf01298   563309   562782  -3     9.04
orf01299   563820   563512  -1    11.31
orf01301   563993   564931  +2    10.87
orf01302   565344   565075  -1     9.73
orf01303   566205   565447  -1    10.53
orf01304   566344   566186  -2     7.00
orf01305   566608   566387  -2    11.05
orf01306   566667   566828  +3     3.73
orf01307   567025   566783  -2    14.99
orf01308   567640   567143  -2     9.44
orf01309   568406   567627  -3     6.63
orf01310   568713   568399  -1     8.93
orf01312   569160   568732  -1     9.15
orf01313   569432   569578  +2     9.33
orf01315   570029   569883  -3     8.58
orf01316   570372   570055  -1     5.60
orf01317   571386   571033  -1     9.94
orf01318   573243   571522  -1     9.78
orf01319   574032   573259  -1     9.59
orf01320   574212   574042  -1     8.22
orf01321   574500   574351  -1     9.91
orf01322   575058   574855  -1    14.64
orf01323   575081   575341  +2     5.51
orf01324   576345   575470  -1    11.25
orf01325   577205   576357  -3     6.63
orf01326   578581   577268  -2     5.92
orf01328   579234   578989  -1     8.21
orf01329   579841   579224  -2     5.06
