GLIMMER (ver. 3.02; iterated)  predictions:
 orfID      start     end  frame  score
orf00839   797979   797179  -1     6.89
orf00840   798312   797980  -1     9.63
orf00841   799347   798346  -1     9.16
orf00842   799649   800848  +2     7.98
orf00843   800921   801748  +2     7.53
orf00844   804065   801990  -3    10.04
orf00845   804483   805796  +3     6.21
orf00847   806595   805927  -1    11.19
orf00848   806735   807535  +2     6.24
orf00849   808672   807812  -2     9.64
orf00850   808830   809711  +3    11.59
orf00851   809751   811283  +3     6.26
orf00852   812608   811388  -2     7.96
orf00853   813542   812619  -3    11.46
orf00854   814635   813517  -1     8.45
orf00855   816009   814978  -1    11.88
orf00856   816894   816217  -1     9.04
orf00858   817956   816907  -1     8.57
orf00859   819095   818205  -3    11.51
orf00861   819679   820986  +1     5.43
orf00862   821223   822047  +3     5.79
orf00863   822661   822263  -2    10.05
orf00864   823185   822811  -1    10.88
orf00865   824303   823836  -3     7.02
orf00866   824814   824314  -1     8.44
orf00867   825324   824863  -1     5.76
orf00868   825835   825335  -2     7.99
orf00869   826346   825846  -3     7.89
orf00871   826696   826478  -2    10.78
orf00872   827442   826831  -1     4.20
orf00873   828271   827588  -2     3.84
orf00874   828965   828474  -3     6.84
orf00875   830820   828976  -1     6.63
orf00876   831141   830830  -1     9.17
orf00877   831821   831147  -3     7.34
orf00878   832135   831821  -2    10.86
orf00879   832543   832151  -2    11.79
orf00881   837012   832573  -1     8.45
orf00882   838368   837034  -1    10.97
orf00883   838623   838381  -1     8.93
orf00884   839053   838595  -2     5.26
orf00885   842082   839053  -1     9.42
orf00886   842458   842165  -2    12.37
orf00887   842706   843599  +3     7.68
orf00888   843930   844706  +3     8.66
orf00889   844732   845454  +1     9.85
orf00890   845522   846688  +2     5.11
orf00891   846685   847605  +1     5.73
orf00892   847619   848278  +2     7.73
orf00893   849280   848330  -2    10.65
orf00894   850598   849606  -3     9.54
orf00895   850832   852208  +2     7.29
orf00896   852728   852336  -3    10.68
orf00897   852891   852778  -1     2.98
orf00898   853108   854106  +1     7.29
orf00899   854338   855219  +1    11.44
orf00900   855234   855638  +3    11.06
orf00901   855666   856580  +3    12.31
orf00902   856831   857592  +1     9.34
orf00903   859515   858079  -1    10.36
orf00904   860322   859531  -1    10.33
orf00905   860471   861175  +2     5.48
orf00906   861984   861283  -1    11.34
orf00907   862414   861977  -2     8.23
orf00908   863273   862533  -3    10.10
orf00909   865030   863276  -2     7.64
orf00910   865949   865275  -3     9.46
orf00911   867814   866093  -2     8.61
orf00912   869535   867847  -1     8.09
orf00913   870582   869557  -1     6.99
orf00914   871291   870575  -2    11.32
orf00915   872736   871567  -1     7.94
orf00917   874858   873164  -2     8.76
orf00918   875905   874880  -2     6.56
orf00919   876614   875898  -3     8.91
orf00920   878185   877142  -2     7.19
orf00922   878355   878209  -1    10.71
orf00923   879412   878357  -2    10.60
orf00924   880689   879430  -1    11.12
orf00925   881194   880916  -2    13.48
orf00926   881684   881217  -3     7.84
orf00927   883765   881669  -2     6.06
orf00928   885038   884103  -3     8.88
orf00929   885400   886929  +1     6.53
orf00930   886956   887081  +3     3.52
orf00931   888202   887249  -2    12.65
orf00932   888775   889920  +1    10.98
orf00933   889946   890119  +2     4.25
orf00934   890276   890632  +2     7.28
orf00935   890830   892305  +1     8.34
orf00937   893848   892619  -2     7.99
orf00938   894217   895779  +1     5.41
orf00939   895805   897310  +2     7.70
orf00940   897422   898633  +2     7.61
orf00941   898819   901080  +1     9.66
orf00942   901110   902294  +3    11.32
orf00943   904857   902881  -1     7.09
orf00944   905047   905391  +1     6.12
orf00945   907318   905555  -2     5.39
orf00946   908395   907640  -2     7.73
orf00947   910667   908418  -3    11.76
orf00948   911255   912223  +2     7.11
orf00949   912220   913776  +1     4.85
orf00950   913769   914527  +2     7.42
orf00951   916265   914886  -3     8.01
orf00952   916498   916992  +1     7.14
orf00953   918321   917353  -1    10.13
orf00954   919416   918376  -1     7.69
orf00955   920520   919441  -1    11.89
orf00956   921430   920591  -2     6.33
orf00957   922700   921432  -3     5.74
orf00958   923974   922703  -2    10.00
orf00959   925084   923987  -2     8.79
orf00960   926046   925468  -1     9.22
orf00961   926255   926881  +2    13.33
orf00962   927070   927843  +1     6.20
orf00963   930162   928156  -1     8.70
orf00964   931975   930200  -2     8.52
orf00965   933155   931992  -3     7.57
orf00966   934069   933161  -2     5.23
orf00967   934596   936188  +3     6.13
orf00968   937783   937061  -2     3.55
orf00969   938238   937795  -1     3.26
orf00970   939982   938297  -2     3.34
orf00971   940274   940053  -3    12.67
orf00972   941659   940481  -2     6.71
orf00973   942336   941656  -1     5.53
orf00974   943445   942333  -3     4.88
orf00975   943571   944170  +2     4.19
orf00976   947106   944317  -1     7.64
orf00977   948669   947794  -1     5.43
orf00980   950126   948672  -3    11.00
orf00981   951034   950138  -2    10.58
orf00982   952089   951034  -1     5.68
orf00983   952674   954719  +3    11.90
orf00984   954992   956632  +2     9.52
orf00985   956759   957256  +2     9.12
orf00987   957535   958884  +1     7.88
orf00988   959143   960327  +1     9.22
orf00989   960363   961397  +3     8.56
orf00990   961409   962650  +2     8.18
orf00991   962666   963430  +2     6.95
orf00992   963685   964179  +1     7.91
orf00993   965151   964507  -1     3.93
orf00994   972357   965164  -1     6.26
orf00995   974036   972786  -3     4.66
orf00996   975546   974422  -1    12.47
orf00997   975752   975621  -3     9.16
orf00998   977231   976197  -3     9.35
orf00999   978002   977241  -3     8.68
orf01000   978970   977999  -2     7.16
orf01001   979724   978984  -3     5.75
orf01002   980578   980066  -2    13.55
orf01003   980757   980960  +3    12.60
orf01005   982330   981371  -2     8.18
orf01006   984464   982977  -3    13.63
orf01007   984891   985274  +3     3.43
orf01008   985281   985607  +3     7.60
orf01009   986817   985672  -1     8.94
orf01010   988156   986894  -2     9.80
orf01011   989097   988210  -1     7.35
orf01012   989654   989097  -3     7.01
orf01014   990474   989665  -1     5.84
orf01015   992076   990871  -1     3.36
orf01016   993235   992069  -2     3.26
orf01017   994358   993249  -3     6.84
orf01018   994989   994363  -1     4.37
orf01019   996116   994992  -3     7.34
orf01020   997229   996120  -3     6.93
orf01021   998270   997242  -3     6.19
orf01022  1000083   998260  -1     6.64
orf01023  1000867  1000103  -2     4.52
orf01024  1001556  1000870  -1     9.45
orf01025  1002240  1001572  -1     8.50
orf01026  1005192  1002583  -1    11.52
orf01027  1006752  1005577  -1     4.15
orf01028  1007525  1006758  -3     8.70
orf01029  1009217  1007682  -3     7.98
orf01030  1010812  1009268  -2     9.96
orf01031  1011041  1011997  +2    11.83
orf01032  1012192  1012965  +1    10.84
orf01033  1012967  1013767  +2     6.58
orf01034  1013764  1014579  +1     6.20
orf01035  1015886  1014708  -3    13.19
orf01036  1016576  1015914  -3    16.83
orf01037  1018009  1016657  -2     8.07
orf01039  1018723  1018016  -2    12.71
orf01040  1018974  1019714  +3     5.72
orf01041  1020630  1019905  -1     9.68
orf01042  1021596  1020997  -1    11.65
orf01043  1023294  1021864  -1     3.10
orf01044  1024522  1023284  -2     3.14
orf01046  1025669  1024503  -3     3.92
orf01047  1026463  1025879  -2     5.24
orf01048  1027505  1026534  -3     6.59
orf01049  1027706  1027584  -3     1.77
orf01050  1028626  1027850  -2    13.65
orf01053  1029464  1028838  -3     4.85
orf01054  1030424  1029660  -3     7.60
orf01055  1031630  1030428  -3     8.32
orf01056  1032406  1031630  -2    11.21
orf01057  1034159  1032381  -3     7.30
orf01058  1035876  1034140  -1     5.69
orf01059  1037122  1035866  -2     6.78
orf01060  1038869  1037115  -3     8.13
orf01061  1039900  1038890  -2    10.69
orf01062  1040877  1039897  -1     9.34
orf01063  1041108  1042100  +3     9.88
orf01066  1042116  1043111  +3     6.26
orf01067  1043108  1044106  +2     9.79
orf01068  1044475  1045227  +1     5.92
orf01069  1045648  1047150  +1    13.87
orf01072  1049071  1047479  -2     9.26
orf01073  1049806  1049333  -2     3.83
orf01074  1051300  1049996  -2     4.01
orf01075  1051506  1052378  +3     3.66
orf01076  1052552  1054327  +2     5.09
orf01077  1054646  1056313  +2     8.68
orf01080  1058185  1056797  -2     9.86
orf01081  1059365  1058187  -3    13.07
orf01083  1061753  1059516  -3     4.86
orf01084  1062617  1061850  -3     9.53
orf01085  1063451  1062684  -3    10.05
orf01086  1064286  1063519  -1     8.86
orf01087  1065124  1064354  -2     9.91
orf01088  1065946  1065176  -2    10.59
orf01089  1067153  1066167  -3     6.99
orf01090  1067841  1067359  -1     6.40
orf01091  1071050  1067898  -3     7.05
orf01092  1071919  1071317  -2     4.14
orf01093  1072423  1072127  -2     5.01
orf01094  1072984  1073970  +1     6.95
orf01095  1075326  1074637  -1     6.96
orf01096  1075829  1075518  -3    10.74
orf01097  1077182  1075848  -3     8.67
orf01098  1078277  1077213  -3     9.93
orf01099  1078414  1078674  +1     4.19
orf01100  1078674  1079429  +3     5.61
orf01101  1079977  1080189  +1     1.52
orf01102  1082118  1080373  -1     3.25
orf01103  1083139  1082660  -2     4.18
orf01104  1083138  1083275  +3     5.24
orf01105  1085825  1083507  -3    11.35
orf01106  1086834  1086052  -1     8.68
orf01107  1088029  1087241  -2     6.86
orf01108  1089364  1088030  -2     4.12
orf01109  1091183  1089357  -3     6.98
orf01110  1091903  1091196  -3    12.15
orf01111  1094383  1093100  -2    11.87
orf01112  1096061  1094661  -3    10.81
orf01113  1096539  1096093  -1    17.17
orf01114  1098503  1096536  -3    10.20
orf01115  1099441  1098518  -2     6.07
orf01116  1100717  1099749  -3     6.74
orf01118  1101409  1101080  -2     2.60
orf01119  1102101  1101406  -1     7.49
orf01120  1104038  1102752  -3    12.31
orf01121  1105931  1104417  -3    10.57
orf01122  1106257  1107069  +1    11.80
orf01123  1109826  1107157  -1    13.57
orf01124  1111797  1109863  -1    10.02
orf01125  1112919  1111807  -1     7.39
orf01126  1113152  1112916  -3    11.99
orf01127  1114675  1113542  -2     9.28
orf01128  1116314  1114953  -3     9.61
orf01129  1117045  1117182  +1     9.29
orf01130  1117303  1117656  +1     0.77
orf01131  1117813  1119192  +1     9.81
orf01132  1119259  1121136  +1    11.67
orf01133  1121136  1121855  +3     8.24
orf01134  1121898  1122737  +3    10.31
orf01135  1123188  1123541  +3     3.46
orf01136  1123609  1124004  +1     6.94
orf01137  1124264  1124833  +2     5.25
orf01138  1125151  1124951  -2    14.14
orf01139  1125734  1125543  -3    16.31
orf01140  1127706  1125826  -1     6.50
orf01141  1128454  1127696  -2    10.81
orf01142  1128737  1129249  +2     8.40
orf01143  1130177  1129383  -3     8.80
orf01144  1131472  1130420  -2     8.65
orf01145  1132173  1131598  -1     5.72
orf01146  1132395  1133303  +3     4.83
orf01147  1135135  1133717  -2     5.57
orf01148  1135837  1135373  -2     8.72
orf01149  1136004  1136342  +3     3.36
orf01150  1136332  1137099  +1     5.38
orf01151  1137856  1137218  -2     7.72
orf01152  1138964  1138008  -3    10.30
orf01153  1139205  1140179  +3     6.93
orf01154  1140845  1140330  -3    12.05
orf01155  1141224  1142072  +3     6.66
orf01156  1142101  1142655  +1     8.32
orf01157  1142708  1144420  +2     5.53
orf01158  1144417  1145250  +1     3.51
orf01159  1145297  1145794  +2     4.80
orf01160  1145912  1147036  +2     7.76
orf01161  1147340  1148158  +2     6.21
orf01162  1148176  1148790  +1     8.05
orf01163  1148777  1150033  +2     9.70
orf01164  1150049  1151062  +2     8.07
orf01165  1151031  1151609  +3     7.19
orf01166  1151606  1152184  +2     7.45
orf01167  1152177  1152881  +3     7.89
orf01168  1152878  1153636  +2     8.86
orf01169  1153633  1154265  +1     9.79
orf01170  1154458  1154637  +1     4.11
orf01171  1155355  1157400  +1    10.02
orf01172  1158787  1157735  -2     3.32
orf01173  1159646  1158774  -3     5.12
orf01174  1161024  1159912  -1     4.76
orf01175  1161314  1161874  +2     3.57
orf01176  1162723  1163385  +1     5.73
orf01177  1163402  1164094  +2     8.03
orf01178  1164091  1164858  +1     5.87
orf01179  1165093  1165593  +1     9.00
orf01180  1165596  1166072  +3     8.21
orf01181  1166151  1166762  +3     9.75
orf01182  1167206  1166847  -3     8.36
orf01183  1167662  1167360  -3     3.15
orf01184  1168077  1167649  -1     3.46
orf01185  1168343  1169035  +2     7.80
orf01194  1169579  1175692  +2     3.09
orf01195  1175822  1177033  +2     4.95
orf01196  1177044  1178597  +3     7.13
orf01197  1178587  1180155  +1     6.21
orf01198  1180133  1181092  +2     3.80
orf01199  1181082  1183472  +3     9.00
orf01200  1183490  1184998  +2     7.11
orf01201  1184991  1186349  +3     4.93
orf01202  1186590  1188497  +3     9.92
orf01203  1188666  1189226  +3     8.64
orf01205  1191350  1189491  -3     8.46
orf01206  1191561  1194542  +3     9.18
orf01207  1195592  1194654  -3     7.57
orf01208  1197558  1195606  -1     9.57
orf01209  1199508  1197634  -1     5.04
orf01210  1200206  1199748  -3     6.18
orf01211  1200464  1200991  +2     7.89
orf01212  1201415  1202944  +2    11.77
orf01213  1203311  1203760  +2     6.63
orf01214  1204107  1205342  +3     8.95
orf01215  1205375  1206385  +2    11.27
orf01216  1206476  1207906  +2     5.48
orf01217  1207923  1208864  +3    11.42
orf01218  1208963  1209667  +2     5.14
orf01222  1210017  1212650  +3     5.47
orf01223  1212766  1213527  +1     8.07
orf01224  1213772  1214227  +2     9.22
orf01225  1215934  1214510  -2    10.34
orf01226  1216132  1216332  +1     7.76
orf01227  1216358  1217023  +2     4.33
orf01228  1217034  1217921  +3     4.79
orf01229  1218029  1218784  +2     8.83
orf01230  1218781  1220781  +1     3.91
orf01232  1222205  1222702  +2     4.57
orf01233  1223096  1224976  +2     9.58
orf01234  1225039  1225644  +1     8.21
orf01235  1226137  1227507  +1     7.48
orf01236  1227697  1229547  +1     8.88
orf01237  1229544  1230080  +3     5.10
orf01238  1230467  1230306  -3     0.13
orf01239  1230599  1232221  +2    10.08
orf01240  1232958  1232392  -1    10.36
orf01241  1233208  1234698  +1    12.32
orf01242  1234959  1236668  +3    10.91
orf01243  1236946  1237158  +1     4.64
orf01244  1237438  1237881  +1     7.41
orf01245  1238075  1239673  +2    10.08
orf01247  1240358  1241854  +2    11.11
orf01248  1242938  1242048  -3    14.04
orf01249  1243477  1243061  -2     2.23
orf01250  1243735  1245072  +1     8.46
orf01251  1246601  1245153  -3    11.57
orf01252  1247287  1248246  +1    13.26
orf01253  1248524  1249228  +2    10.37
orf01254  1250174  1249314  -3     6.91
orf01255  1250247  1251065  +3    12.96
orf01256  1251058  1251909  +1     9.64
orf01258  1251911  1252294  +2    10.55
orf01259  1252637  1253713  +2     4.60
orf01260  1253729  1254364  +2     8.34
orf01261  1256144  1254462  -3     6.82
orf01262  1256287  1256874  +1     8.20
orf01263  1257404  1256955  -3    12.27
orf01264  1257758  1258480  +2     9.31
orf01265  1258941  1258666  -1    12.08
orf01266  1260160  1259096  -2     9.27
orf01267  1260378  1261244  +3    10.82
orf01268  1261588  1261863  +1     7.61
orf01269  1261878  1262246  +3     8.24
orf01270  1262234  1262530  +2     9.19
orf01271  1262863  1263969  +1     8.08
orf01272  1263963  1265303  +3     5.31
orf01273  1265400  1266290  +3     7.30
orf01274  1267267  1266437  -2     9.68
orf01275  1268297  1267287  -3    10.10
orf01277  1269099  1268395  -1     8.95
orf01278  1269649  1269092  -2     5.84
orf01279  1269780  1270079  +3     9.10
orf01280  1270099  1270920  +1     7.27
orf01281  1270937  1271314  +2     6.86
orf01282  1271846  1271616  -3     9.89
orf01283  1272386  1272066  -3     4.59
orf01284  1273351  1272764  -2     7.99
orf01285  1273597  1273394  -2     2.96
orf01286  1273743  1274798  +3     9.85
orf01287  1275406  1276107  +1    13.31
orf01288  1276383  1276871  +3     5.52
orf01289  1277384  1279195  +2     5.97
orf01290  1279556  1280323  +2    10.48
orf01291  1280489  1280986  +2     3.21
orf01292  1280979  1282472  +3     7.61
orf01293  1282478  1283605  +2     6.85
orf01294  1283642  1284505  +2     7.38
orf01296  1284517  1286025  +1    10.30
orf01297  1286453  1287607  +2     9.65
orf01298  1287630  1288628  +3     9.73
orf01299  1288925  1288719  -3    14.64
orf01300  1291871  1289463  -3    12.03
orf01301  1292302  1292111  -2     8.10
orf01302  1292541  1293140  +3     8.31
orf01303  1293330  1294874  +3    13.72
orf01304  1295010  1295153  +3     0.29
orf01305  1295778  1295230  -1     6.13
orf01306  1295923  1298412  +1    10.12
orf01307  1298628  1298855  +3     6.40
orf01308  1298867  1300861  +2     7.47
orf01309  1300874  1301044  +2     1.54
orf01310  1303218  1301113  -1    13.19
orf01311  1303627  1304148  +1     6.14
orf01312  1305479  1304313  -3    12.05
orf01313  1305734  1307011  +2    12.56
orf01314  1307581  1307150  -2     8.19
orf01316  1308189  1307971  -1     1.44
orf01317  1308356  1309234  +2     7.67
orf01318  1309447  1309842  +1     6.14
orf01319  1309835  1310524  +2     7.17
orf01320  1310575  1312314  +1    13.32
orf01321  1312615  1314681  +1    13.01
orf01322  1315061  1315471  +2     6.21
orf01323  1315513  1315869  +1    10.86
orf01324  1315990  1316958  +1    10.50
orf01325  1317965  1317039  -3     7.26
orf01327  1318910  1319953  +2     8.08
orf01328  1319956  1320636  +1    11.00
orf01330  1320650  1321549  +2    12.40
orf01331  1322533  1322042  -2     9.87
orf01332  1322727  1323347  +3    12.82
orf01333  1324231  1323509  -2     3.27
orf01334  1324881  1324246  -1     4.83
orf01335  1325201  1326001  +2     8.23
orf01336  1327240  1326248  -2    12.20
orf01337  1327510  1328181  +1    10.54
orf01338  1329108  1328302  -1     7.59
orf01339  1329563  1329279  -3    11.11
orf01340  1329789  1330223  +3    10.55
orf01341  1330301  1331260  +2    11.44
orf01342  1331291  1331884  +2    13.48
orf01343  1333068  1331989  -1     7.62
orf01344  1335374  1333410  -3     8.04
orf01345  1336517  1335747  -3     7.55
orf01346  1337214  1336519  -1     8.07
orf01347  1338343  1337732  -2     5.52
orf01348  1338962  1340167  +2    11.14
orf01349  1340644  1342467  +1     6.49
orf01350  1342606  1343022  +1    14.14
orf01351  1343253  1343945  +3     7.36
orf01352  1344110  1344874  +2     6.24
orf01353  1345027  1345707  +1    10.61
orf01354  1345731  1347284  +3     8.93
orf01355  1347401  1348759  +2    11.69
orf01356  1348893  1349093  +3     3.77
orf01358  1349297  1352344  +2    10.05
orf01361  1353094  1355910  +1     9.73
orf01363  1356091  1356957  +1    12.29
orf01364  1357911  1357168  -1     3.50
orf01365  1358235  1358591  +3     3.63
orf01366  1358896  1363011  +1    13.61
orf01368  1363395  1364471  +3     3.42
orf01369  1365217  1364909  -2     1.44
orf01370  1367548  1365911  -2     8.69
orf01371  1367944  1368243  +1     7.99
orf01372  1367900  1367772  -3     0.84
orf01373  1368245  1371106  +2     6.22
orf01374  1371410  1372186  +2     7.80
orf01375  1372295  1373071  +2     8.38
orf01376  1373312  1374109  +2     5.92
orf01377  1374096  1375421  +3     6.93
orf01378  1375421  1375747  +2     6.65
orf01379  1375750  1376037  +1    11.44
orf01380  1376570  1377367  +2     8.17
orf01382  1377928  1378119  +1     6.13
orf01384  1378660  1378379  -2     5.35
orf01385  1378949  1379644  +2    12.61
orf01386  1379894  1380316  +2     8.88
orf01387  1380583  1380993  +1     9.06
orf01388  1381020  1381439  +3     9.33
orf01389  1381891  1382313  +1     7.90
orf01391  1383964  1382426  -2     9.35
orf01392  1384199  1385017  +2     9.99
orf01393  1385117  1385884  +2    11.07
orf01395  1386574  1387395  +1     6.15
orf01396  1387406  1388224  +2    10.44
orf01397  1388217  1389518  +3     5.87
orf01398  1389661  1391259  +1    11.26
orf01399  1391272  1392207  +1     8.10
orf01400  1392204  1393073  +3     8.41
orf01401  1393070  1393885  +2     8.59
orf01402  1393878  1394627  +3     8.28
orf01403  1394639  1395832  +2     8.19
orf01404  1396943  1396194  -3     3.52
orf01405  1397138  1398715  +2     9.95
orf01406  1399338  1398883  -1    10.39
orf01407  1399697  1399954  +2     8.35
orf01408  1399954  1400220  +1     1.49
orf01409  1400575  1401651  +1    13.15
orf01410  1401899  1402561  +2     7.03
orf01411  1402554  1403330  +3     8.86
orf01412  1403726  1404913  +2     8.55
orf01413  1406327  1404975  -3     7.51
orf01414  1408273  1406636  -2     7.19
orf01415  1408438  1409052  +1    10.52
orf01416  1409722  1410948  +1     9.28
orf01417  1410945  1411580  +3    11.20
orf01418  1411597  1412538  +1     8.93
orf01419  1412538  1413233  +3    10.59
orf01420  1413527  1414927  +2     9.97
orf01421  1415153  1416088  +2     9.72
orf01422  1416410  1417261  +2    12.60
orf01423  1418849  1417353  -3     4.42
orf01424  1419081  1420910  +3     7.53
orf01425  1423129  1421051  -2     8.32
orf01426  1424676  1423267  -1     7.25
orf01427  1424962  1425768  +1     5.65
orf01428  1426487  1425831  -3     6.26
orf01429  1426600  1427073  +1     7.86
orf01431  1428407  1427196  -3     8.05
orf01432  1429248  1428589  -1     9.63
orf01433  1430450  1429308  -3     9.22
orf01434  1430718  1431104  +3     3.27
orf01435  1432048  1433811  +1     7.26
orf01436  1433836  1435569  +1     7.28
orf01437  1436022  1436708  +3     6.35
orf01438  1436686  1438044  +1     7.12
orf01439  1438046  1439053  +2     5.41
orf01440  1439034  1440146  +3     3.09
orf01441  1440157  1440849  +1     5.71
orf01442  1440860  1441327  +2     5.49
orf01443  1442356  1441379  -2     8.67
orf01445  1443305  1442358  -3     5.23
orf01446  1444836  1443871  -1     8.04
orf01448  1446646  1445336  -2    11.29
orf01449  1447466  1448332  +2     7.18
orf01450  1448659  1449345  +1    11.57
orf01452  1449777  1451216  +3     9.82
orf01453  1451337  1452116  +3    11.47
orf01454  1452097  1452816  +1     7.73
orf01455  1452813  1453544  +3    12.65
orf01456  1454891  1453641  -3     6.84
orf01457  1455146  1455508  +2    10.92
orf01458  1455527  1456126  +2    10.45
orf01459  1456399  1456650  +1     3.91
orf01460  1456725  1456916  +3     2.82
orf01461  1457211  1458758  +3    11.58
orf01462  1458944  1459411  +2    11.30
orf01463  1459495  1459677  +1     3.29
orf01464  1459894  1460718  +1     6.84
orf01465  1460952  1461488  +3     9.21
orf01466  1461718  1462449  +1     5.56
orf01467  1462515  1464920  +3    10.82
orf01468  1464924  1465238  +3     4.14
orf01469  1465229  1466206  +2     7.17
orf01470  1466515  1470204  +1     9.36
orf01471  1470308  1471753  +2     6.95
orf01472  1471746  1472321  +3     8.55
orf01473  1472314  1472991  +1     4.85
orf01474  1473011  1473463  +2     9.41
orf01475  1473487  1474521  +1     7.38
orf01476  1474595  1475197  +2     9.27
orf01477  1476195  1475455  -1     4.25
orf01478  1477088  1476174  -3     4.66
orf01479  1477457  1478626  +2    10.39
orf01480  1479170  1478733  -3     8.00
orf01481  1479823  1479377  -2     4.53
orf01482  1480220  1480585  +2     8.60
orf01484  1480767  1482044  +3     8.21
orf01485  1482718  1482362  -2    11.92
orf01486  1483404  1482982  -1     8.26
orf01487  1485580  1483475  -2     4.05
orf01488  1487451  1487068  -1     6.34
orf01489  1487634  1489076  +3    10.41
orf01491  1490105  1489161  -3     8.17
orf01492  1490774  1490151  -3     3.86
orf01493  1490935  1492212  +1    11.03
orf01494  1492419  1492850  +3     8.81
orf01495  1492955  1493071  +2     3.54
orf01496  1493082  1494116  +3    10.26
orf01497  1494152  1494553  +2     8.22
orf01498  1495645  1494599  -2    10.37
orf01499  1495794  1496309  +3     9.85
orf01500  1496623  1497237  +1    11.39
orf01501  1499079  1497391  -1     5.06
orf01502  1499381  1500979  +2    10.24
orf01504  1501359  1502837  +3     9.93
orf01505  1503358  1502903  -2     4.17
orf01506  1503798  1503355  -1     4.38
orf01507  1505334  1503961  -1     7.57
orf01508  1506001  1505327  -2     5.84
orf01509  1506137  1507192  +2     9.07
orf01510  1507192  1507857  +1    12.06
orf01511  1509056  1508088  -3     3.46
orf01512  1509251  1509706  +2    10.22
orf01514  1509946  1511328  +1     7.93
orf01515  1511597  1512805  +2     8.49
orf01516  1513586  1513032  -3     4.43
orf01517  1513707  1514354  +3    12.82
orf01519  1514367  1516298  +3     9.79
orf01520  1517182  1516544  -2     6.21
orf01521  1517453  1518310  +2     9.50
orf01522  1518837  1518418  -1    10.42
orf01523  1519325  1518834  -3     4.66
orf01524  1519422  1520369  +3     7.23
orf01525  1520400  1521449  +3     9.83
orf01526  1522705  1521497  -2     9.93
orf01527  1523646  1523038  -1     7.66
orf01528  1524045  1524665  +3     3.79
orf01529  1524896  1525795  +2    10.26
orf01530  1525788  1527020  +3     7.46
orf01531  1527364  1527564  +1    11.28
orf01532  1527594  1528613  +3     8.89
orf01533  1528606  1528719  +1     0.04
orf01534  1529502  1528849  -1     7.52
orf01535  1529676  1530362  +3    11.19
orf01537  1531687  1530428  -2     6.82
orf01538  1531977  1532912  +3    11.36
orf01539  1533587  1533168  -3     4.08
orf01540  1534653  1533769  -1     4.48
orf01541  1534813  1536474  +1    13.64
orf01542  1536474  1537712  +3     9.94
orf01543  1537988  1539109  +2     7.92
orf01544  1539220  1540101  +1    12.85
orf01545  1540588  1541157  +1     4.12
orf01546  1541404  1541240  -2     2.26
orf01547  1541382  1542695  +3     9.84
orf01548  1542862  1543368  +1    10.93
orf01549  1544190  1543426  -1     5.68
orf01550  1544520  1546124  +3    11.52
orf01551  1546720  1546190  -2     5.05
orf01552  1547036  1547905  +2     7.84
orf01553  1547980  1548615  +1    10.11
orf01554  1548626  1548817  +2     4.10
orf01555  1549098  1548913  -1    13.49
orf01556  1549451  1549095  -3     5.48
orf01557  1549731  1551110  +3    10.76
orf01558  1552369  1551497  -2     5.09
orf01559  1553143  1552814  -2     4.72
orf01560  1553192  1553929  +2     3.23
orf01561  1554646  1553954  -2     4.20
orf01562  1555031  1555828  +2     8.18
orf01563  1555961  1556908  +2    10.64
orf01564  1557511  1560465  +1     8.90
orf01565  1560465  1560938  +3     9.69
orf01566  1561421  1562197  +2     9.01
orf01567  1562508  1563632  +3     9.68
orf01568  1564677  1563724  -1    11.78
orf01569  1565538  1565038  -1    10.66
orf01570  1566197  1565775  -3     6.02
orf01571  1566445  1567527  +1     9.77
orf01572  1567622  1569022  +2     6.81
orf01573  1570259  1569456  -3     8.43
orf01574  1570869  1572824  +3     3.23
orf01575  1572850  1573593  +1     3.41
orf01576  1573657  1573983  +1     6.98
orf01577  1574411  1574758  +2     8.22
orf01578  1575783  1574947  -1     5.56
orf01579  1576397  1575783  -3    12.66
orf01580  1577099  1576410  -3     7.63
orf01581  1577544  1577092  -1     8.81
orf01582  1579272  1577557  -1    11.98
orf01583  1579679  1579269  -3    13.82
orf01584  1579995  1579693  -1     9.31
orf01585  1580255  1581160  +2     8.70
orf01586  1581377  1582531  +2     9.93
orf01587  1582745  1583653  +2    15.75
orf01588  1584051  1584992  +3     8.43
orf01589  1585113  1585667  +3    12.38
orf01590  1585744  1586514  +1     7.86
orf01591  1587483  1586686  -1     5.97
orf01592  1587772  1588554  +1    12.12
orf01593  1588568  1589239  +2     8.21
orf01594  1589240  1589845  +2    10.68
orf01595  1590015  1591019  +3     7.99
orf01596  1591050  1591556  +3    13.03
orf01597  1592052  1591558  -1     8.12
orf01598  1592115  1593374  +3    10.80
orf01599  1593371  1593856  +2     8.21
orf01600  1593870  1594316  +3    10.44
orf01601  1594322  1594555  +2    11.18
orf01602  1594562  1595161  +2     7.80
orf01603  1595181  1596203  +3     7.89
orf01605  1596780  1597130  +3     7.09
orf01606  1598443  1597232  -2     5.34
orf01607  1598876  1598436  -3     5.69
orf01608  1599038  1599802  +2     7.26
orf01609  1600434  1601699  +3    11.22
orf01611  1601816  1604983  +2     8.66
orf01613  1605484  1605167  -2     5.79
orf01614  1605893  1605729  -3     9.74
orf01615  1606026  1606934  +3     5.15
orf01616  1607341  1607472  +1     2.26
orf01617  1608452  1607589  -3    10.91
orf01618  1609520  1608633  -3     5.45
orf01619  1609695  1611830  +3     8.88
orf01620  1611943  1613277  +1    10.96
